round,client_id,update_norm,n_samples,local_epochs
1,1,2.1985887700530364,958,20
1,0,4.766222976676233,6049,20
2,1,2.1572494102048823,958,20
2,0,4.7222281853398504,6049,20
3,0,4.196120474933895,6049,20
3,1,2.1631777329054165,958,20
4,1,2.109155491810476,958,20
4,0,1.253010815652647,6049,20
5,1,1.9119928216940352,958,20
5,0,0.22262278672347263,6049,20
6,1,1.7446445154020855,958,20
6,0,0.15653841145181344,6049,20
7,0,0.1414192758890401,6049,20
7,1,1.529391845268232,958,20
8,0,0.12604973244553033,6049,20
8,1,1.4533107921114128,958,20
9,0,0.11865975872193187,6049,20
9,1,1.258155582843891,958,20
10,1,1.1881943892788833,958,20
10,0,0.12092070368589937,6049,20
11,1,1.065565937006743,958,20
11,0,0.1159335161352542,6049,20
12,0,1.8689382638577643,6049,20
12,1,0.9870646069690108,958,20
13,0,0.12434981030451384,6049,20
13,1,1.2380795981816406,958,20
14,0,0.1138743455356541,6049,20
14,1,1.0252615330650274,958,20
15,1,0.9613417660177047,958,20
15,0,0.10037341606204919,6049,20
16,1,0.94106663535406,958,20
16,0,0.0983024934394336,6049,20
17,1,0.8753283915588128,958,20
17,0,0.09794539793548089,6049,20
18,0,0.09703781412733563,6049,20
18,1,0.8287541322639117,958,20
19,0,0.09633071143060021,6049,20
19,1,0.8788603082163502,958,20
20,1,0.796913365219316,958,20
20,0,0.09813931513758357,6049,20
21,1,0.7839585323517767,958,20
21,0,0.09435837070510042,6049,20
22,0,0.0953443989105288,6049,20
22,1,0.8018540345157957,958,20
23,1,0.6913561369327614,958,20
23,0,0.09773147691885002,6049,20
24,1,0.6867673418234522,958,20
24,0,0.08946102757188958,6049,20
25,0,0.0899346595809286,6049,20
25,1,0.6833107123073972,958,20
26,0,0.09013343474392918,6049,20
26,1,0.674830617979901,958,20
27,1,0.780602068930508,958,20
27,0,0.08549756666948301,6049,20
28,0,0.09281896857500595,6049,20
28,1,0.6491704916723329,958,20
29,1,0.6890331890624865,958,20
29,0,0.08267851255493786,6049,20
30,0,0.08851580255343423,6049,20
30,1,0.7008860133418777,958,20
31,0,0.08777994236289056,6049,20
31,1,0.6484571971145027,958,20
32,1,0.6949502094696668,958,20
32,0,0.08064064305182418,6049,20
33,0,0.08862841118074989,6049,20
33,1,0.6761675546529102,958,20
34,0,0.08986772933649292,6049,20
34,1,0.714253814044966,958,20
35,0,0.09077216951576635,6049,20
35,1,0.6959999030349543,958,20
36,1,0.7142675131255433,958,20
36,0,0.09082987374639986,6049,20
37,1,0.7566159976708402,958,20
37,0,0.08963563731925667,6049,20
38,0,0.0939366726313603,6049,20
38,1,0.8405564052815506,958,20
39,0,0.10548810188893641,6049,20
39,1,0.6647265811258884,958,20
40,0,0.08311451134898556,6049,20
40,1,0.7107947910570614,958,20
41,1,0.6164149936441247,958,20
41,0,0.08816411639219951,6049,20
42,1,0.6354300504985332,958,20
42,0,0.07959591061891994,6049,20
43,1,0.7098613956933062,958,20
43,0,0.08508005169893541,6049,20
44,1,0.6806032896971872,958,20
44,0,0.08935563427782968,6049,20
45,0,1.077772643133934,6049,20
45,1,0.5574551329969586,958,20
46,0,1.713392816071676,6049,20
46,1,0.5904716560258967,958,20
47,0,0.09019985732787973,6049,20
47,1,0.7618680810534201,958,20
48,0,0.08541725712540646,6049,20
48,1,0.7644868879215008,958,20
49,1,0.762265171903522,958,20
49,0,0.0820498587142453,6049,20
50,0,0.0859182950059539,6049,20
50,1,0.7246700894524295,958,20
51,1,0.6552184669002485,958,20
51,0,0.08523720687163154,6049,20
52,1,0.7497153091251505,958,20
52,0,0.07804239833236543,6049,20
53,0,0.08784880292764281,6049,20
53,1,0.6736594143007938,958,20
54,1,0.613502855464879,958,20
54,0,0.08483451568902672,6049,20
55,1,0.6828363088232057,958,20
55,0,0.08045512239140425,6049,20
56,1,0.6349531457753125,958,20
56,0,0.08841379532197312,6049,20
57,0,0.08287722011767452,6049,20
57,1,0.7011198037160654,958,20
58,1,0.6388524734024218,958,20
58,0,0.09268004200584873,6049,20
59,0,0.07821462932641958,6049,20
59,1,0.6967741938909494,958,20
60,0,0.08746847957430215,6049,20
60,1,0.6672473227476317,958,20
61,0,0.08724745147458236,6049,20
61,1,0.6701649119288723,958,20
62,0,0.08779710849118666,6049,20
62,1,0.6962276059021778,958,20
63,1,0.756477853016842,958,20
63,0,0.09011635715135383,6049,20
64,1,0.6864973976024559,958,20
64,0,0.09853225498448674,6049,20
65,0,0.08515577394810617,6049,20
65,1,0.6961522706566012,958,20
66,1,0.661128541343619,958,20
66,0,0.09466747304128083,6049,20
67,0,0.08751557529924203,6049,20
67,1,0.6822771807486119,958,20
68,1,0.7181880331452374,958,20
68,0,0.0919753290428144,6049,20
69,1,0.6683257221015863,958,20
69,0,0.0927602526406319,6049,20
70,0,0.08079534200384805,6049,20
70,1,0.618759968798751,958,20
71,0,0.0827539490980357,6049,20
71,1,0.688120461825972,958,20
72,0,0.09208774305784845,6049,20
72,1,0.6609295124513608,958,20
73,1,0.650048033578746,958,20
73,0,0.08477844497812644,6049,20
74,1,0.6931782999674346,958,20
74,0,0.09295286708520818,6049,20
75,1,0.6667922974942512,958,20
75,0,0.08092368828452402,6049,20
76,1,0.7147703724897992,958,20
76,0,0.0906036890797865,6049,20
77,1,0.6424031474687988,958,20
77,0,0.0950292027784079,6049,20
78,1,0.640151380500446,958,20
78,0,0.08592817776621174,6049,20
79,1,0.6368724581096384,958,20
79,0,0.08804500603490654,6049,20
80,0,0.08055637225707123,6049,20
80,1,0.6014991861187307,958,20
81,1,0.6584079894805008,958,20
81,0,0.08140497969118506,6049,20
82,0,0.08936170443426861,6049,20
82,1,0.6104877892992279,958,20
83,0,0.07764097522316228,6049,20
83,1,0.7057471294442095,958,20
84,1,0.7668925799195417,958,20
84,0,0.10290625193267117,6049,20
85,1,0.6878184373240275,958,20
85,0,0.09700770572528102,6049,20
86,0,0.09366846505141692,6049,20
86,1,0.631202662169397,958,20
87,1,0.6085176378672095,958,20
87,0,0.08760285812136177,6049,20
88,0,0.08184195363885802,6049,20
88,1,0.6578339814160301,958,20
89,1,0.6372285735872282,958,20
89,0,0.08930312920468092,6049,20
90,0,0.0859336305461122,6049,20
90,1,0.749761327470364,958,20
91,1,0.6669764220321462,958,20
91,0,0.10179762127230077,6049,20
92,1,0.665403500871038,958,20
92,0,0.08467732879348387,6049,20
93,1,0.7443242804122986,958,20
93,0,0.11789500961097539,6049,20
94,1,0.6716496057438291,958,20
94,0,0.09520725543057686,6049,20
95,0,0.08842633934615801,6049,20
95,1,0.6378729069630842,958,20
96,0,0.08637703096237141,6049,20
96,1,0.6922559520806005,958,20
97,1,0.7466273952391433,958,20
97,0,0.08790412297971222,6049,20
98,0,0.10269987832761084,6049,20
98,1,0.6069304565620347,958,20
99,1,0.6420545938562886,958,20
99,0,0.08197359774106862,6049,20
100,1,0.6744478546644941,958,20
100,0,0.07939165989566309,6049,20
101,0,0.087455070122914,6049,20
101,1,0.5965687739476723,958,20
102,0,0.0794886197562794,6049,20
102,1,0.7212877270206691,958,20
103,0,0.09483214464944002,6049,20
103,1,0.576193045332368,958,20
104,1,0.8414042802278514,958,20
104,0,0.08270103342750379,6049,20
105,0,0.11579583659783516,6049,20
105,1,0.6691463042134986,958,20
106,1,0.7301065178112125,958,20
106,0,0.1176492806983696,6049,20
107,0,0.09763648170767404,6049,20
107,1,0.5999092185817649,958,20
108,1,0.5669775055955197,958,20
108,0,0.07574682817436597,6049,20
109,1,0.6671841899008332,958,20
109,0,0.07538744613430333,6049,20
110,1,0.6833967069692981,958,20
110,0,0.0931975330457567,6049,20
111,1,0.6622352423191574,958,20
111,0,0.08700278747131927,6049,20
112,0,0.08839900313713778,6049,20
112,1,0.7461112942232925,958,20
113,1,0.5928869219092123,958,20
113,0,0.10026644312635466,6049,20
114,1,0.6787545362109012,958,20
114,0,0.08488515616303476,6049,20
115,0,0.08594652559028085,6049,20
115,1,0.6864104079712738,958,20
116,0,0.08453397753245162,6049,20
116,1,0.6691576198242287,958,20
117,1,0.6836157459952177,958,20
117,0,0.0849531092715456,6049,20
118,0,0.09689738255161141,6049,20
