class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.4530818820694969,0.4742788404705712,0.021196958401074262,10,0.49609375
1,basal_cell_carcinoma,0.4899262288044148,0.4717004981121235,-0.01822573069229131,10,0.275390625
2,benign_keratosis_like_lesions,0.43736230302071977,0.44987838707026084,0.012516084049540983,10,0.845703125
3,dermatofibroma,0.3164932609732732,0.3490193470670827,0.032526086093809525,10,0.068359375
4,melanoma,0.20510158698476205,0.2637176066446626,0.058616019659900556,10,0.037109375
5,melanocytic_nevi,0.884094960704253,0.8835289797866744,-0.0005659809175786457,10,0.6953125
6,vascular_lesions,0.6982286212135116,0.6854129658059743,-0.012815655407537364,10,0.734375
