round,client_id,update_norm,n_samples,local_epochs
1,0,3.8719747263162243,964,20
1,6,2.1914249287941248,673,20
1,4,4.406267625147925,1110,20
1,3,3.9766642884420578,1094,20
2,0,3.399087807184461,964,20
2,3,3.732347766192497,1094,20
2,1,3.5550669204089917,963,20
2,5,4.0920813483152045,1108,20
3,1,3.2224396846393044,963,20
3,5,3.634819089104752,1108,20
3,6,0.758391292175762,673,20
3,0,3.123691241949729,964,20
4,0,3.157284821798965,964,20
4,6,0.3874164510751416,673,20
4,4,3.5992664078560903,1110,20
4,2,3.926887954063776,1095,20
5,6,0.5146535995607657,673,20
5,1,3.7369884212898237,963,20
5,0,3.582060502861062,964,20
5,4,4.055932614589373,1110,20
6,6,0.3477564348610332,673,20
6,5,3.6844729844424604,1108,20
6,2,4.322796744588413,1095,20
6,1,3.6655243392992247,963,20
7,4,4.439784628817591,1110,20
7,0,3.517173123906176,964,20
7,3,4.579294190769891,1094,20
7,6,0.356145178212407,673,20
8,4,4.168000399005056,1110,20
8,0,3.515800791086339,964,20
8,5,4.3874792401777825,1108,20
8,2,4.634775217442637,1095,20
9,2,4.759596531401863,1095,20
9,6,0.6064441657107403,673,20
9,4,3.709519710422063,1110,20
9,0,3.248326736451464,964,20
10,0,3.902012162668325,964,20
10,3,5.001047831451661,1094,20
10,1,4.051375173678621,963,20
10,4,2.4870937768830212,1110,20
11,2,4.109432627774098,1095,20
11,0,2.70096348773293,964,20
11,4,2.7443275109795082,1110,20
11,3,4.297223312712219,1094,20
12,3,2.883456841550113,1094,20
12,2,3.0488936274052905,1095,20
12,0,2.1122255432824684,964,20
12,4,2.6639056992896433,1110,20
13,2,3.6386432252576872,1095,20
13,1,3.1234035829561537,963,20
13,4,3.0653398555942695,1110,20
13,3,3.272945987442728,1094,20
14,4,2.8999348093902473,1110,20
14,6,0.48543995632618064,673,20
14,0,2.288079635216685,964,20
14,2,3.159297832928488,1095,20
15,2,2.4064634339561994,1095,20
15,0,1.764171366131315,964,20
15,5,4.558662786220333,1108,20
15,1,2.419201530070835,963,20
16,3,3.5324160865293863,1094,20
16,5,3.8265955713477906,1108,20
16,6,0.5183946722397557,673,20
16,0,1.7632609966299764,964,20
17,2,2.7053209544481915,1095,20
17,6,0.45421005255923336,673,20
17,3,3.128452124084728,1094,20
17,1,3.907104503806223,963,20
18,6,0.44006966142582604,673,20
18,2,1.4057456039593959,1095,20
18,0,2.524253369235593,964,20
18,1,2.147959483263077,963,20
19,5,3.6034041445733114,1108,20
19,1,3.227932066978326,963,20
19,4,3.487858407017222,1110,20
19,0,1.6689316671559944,964,20
20,4,2.3064526179999874,1110,20
20,6,0.5316094710882263,673,20
20,1,2.83518154064237,963,20
20,3,3.0146760659974925,1094,20
21,0,1.6335894730098128,964,20
21,1,2.493430155114685,963,20
21,2,2.339742565591877,1095,20
21,4,2.246775343120646,1110,20
22,0,2.199210767003307,964,20
22,2,1.9702163684577791,1095,20
22,3,2.19076267843469,1094,20
22,4,2.5646570089840304,1110,20
23,5,3.384340197341509,1108,20
23,0,2.0985367338522423,964,20
23,4,1.9977782283719656,1110,20
23,3,2.3626840630148522,1094,20
24,3,3.227240977435933,1094,20
24,4,2.4952011920381034,1110,20
24,5,2.7791138694171207,1108,20
24,0,1.7245247712697898,964,20
25,5,2.381146519448467,1108,20
25,6,0.4641625668758835,673,20
25,4,1.4693433254416912,1110,20
25,3,2.801558886612538,1094,20
26,4,1.313554647098635,1110,20
26,0,2.7297725940871573,964,20
26,6,0.4435680418804535,673,20
26,5,2.5721622726582423,1108,20
27,6,0.3119392079870008,673,20
27,5,1.329871567462588,1108,20
27,2,2.473862464248392,1095,20
27,0,1.8735828393443716,964,20
28,3,1.8505994973446898,1094,20
28,4,1.9365461337788255,1110,20
28,1,2.11428736234498,963,20
28,0,1.5339978396085636,964,20
29,5,1.8847683302345757,1108,20
29,2,2.158276253803327,1095,20
29,3,2.426310743090598,1094,20
29,6,0.5879266175281157,673,20
30,0,2.3452490621278415,964,20
30,4,2.2225591445462256,1110,20
30,1,3.551593411947667,963,20
30,3,1.1340144595669104,1094,20
31,2,2.1796485535495527,1095,20
31,6,0.3877728302802548,673,20
31,0,1.1766519664872654,964,20
31,5,2.600247048568637,1108,20
32,2,1.5504419765539152,1095,20
32,4,1.8133022409142747,1110,20
32,6,0.37355032504632885,673,20
32,3,1.5051569528897735,1094,20
33,6,0.6817058645286862,673,20
33,1,2.834328363345835,963,20
33,3,2.2499568097772134,1094,20
33,0,2.4455087935659208,964,20
34,3,2.0718526566026676,1094,20
34,2,2.1824094483565846,1095,20
34,6,0.3530005470318012,673,20
34,0,1.170378224128687,964,20
35,4,2.538596567374345,1110,20
35,5,2.756392108684085,1108,20
35,1,2.1494198088285112,963,20
35,0,1.9189369656825737,964,20
36,0,1.9779503138155528,964,20
36,1,1.9238642095354088,963,20
36,4,1.3482266520740136,1110,20
36,6,0.3643395282384044,673,20
37,6,0.3326426407755164,673,20
37,3,2.6385369225410016,1094,20
37,5,2.338287753753254,1108,20
37,4,1.6503151195032302,1110,20
38,5,1.4321616864405808,1108,20
38,1,2.4342125596846955,963,20
38,6,0.5316444774614106,673,20
38,2,2.2269130300755315,1095,20
39,4,1.9873182709015806,1110,20
39,5,1.977854423363901,1108,20
39,0,1.533646432635065,964,20
39,1,1.347123584613912,963,20
40,5,1.3992867855546838,1108,20
40,1,1.6252924958546024,963,20
40,3,2.9458770196160744,1094,20
40,4,1.2012996050171878,1110,20
41,4,1.399798378697692,1110,20
41,2,2.4470516699404343,1095,20
41,3,1.7696183391531655,1094,20
41,0,2.265567958292398,964,20
42,3,1.8985886114347241,1094,20
42,6,0.6819215036523117,673,20
42,5,2.569159826207198,1108,20
42,1,1.8910766758766868,963,20
43,5,2.005472420916226,1108,20
43,4,2.528187125096119,1110,20
43,2,2.326602876673536,1095,20
43,1,1.7360581330380913,963,20
44,5,2.1890589629563406,1108,20
44,0,1.613198492243759,964,20
44,1,1.8510285951150902,963,20
44,2,1.8901932803397223,1095,20
45,3,1.754755587901095,1094,20
45,0,0.6943197562192912,964,20
45,1,1.0040174209693937,963,20
45,5,2.0688571332948635,1108,20
46,0,1.571724708191788,964,20
46,3,1.592578767543612,1094,20
46,1,2.3533401864450614,963,20
46,6,0.3831906329542712,673,20
47,4,2.4768938113410863,1110,20
47,0,1.3458466486219087,964,20
47,1,0.402186220904519,963,20
47,6,0.42516047488238085,673,20
48,0,2.0727443620195163,964,20
48,2,2.3551311373145922,1095,20
48,4,1.7108540741502962,1110,20
48,3,2.0715206197175844,1094,20
49,3,1.231131984011479,1094,20
49,1,2.0005366892308394,963,20
49,4,2.595956373345571,1110,20
49,6,0.5731338587367343,673,20
50,6,0.15874950411473826,673,20
50,3,1.764471719975223,1094,20
50,0,1.454738762280167,964,20
50,4,1.4481711610490193,1110,20
51,4,1.168128858101885,1110,20
51,6,0.26959164409781594,673,20
51,5,1.505147292502707,1108,20
51,1,2.2493896592428944,963,20
52,4,0.773316059437691,1110,20
52,6,0.45579908027239335,673,20
52,3,2.3972117189716426,1094,20
52,5,2.2447277198287803,1108,20
53,4,1.6821038203021401,1110,20
53,2,1.9056447731452975,1095,20
53,0,1.7877730236666356,964,20
53,5,2.0423387776883364,1108,20
54,0,1.4882408992910767,964,20
54,1,1.5740381730792494,963,20
54,2,2.7169459080360587,1095,20
54,6,0.4587824019992124,673,20
55,6,0.2940199688783225,673,20
55,5,2.3202667787420594,1108,20
55,3,2.333620153520697,1094,20
55,1,0.40728361362264165,963,20
56,3,1.3563103003050438,1094,20
56,6,0.26037181833014267,673,20
56,2,1.3986240240309702,1095,20
56,5,1.179955809630619,1108,20
57,1,2.580636161296427,963,20
57,4,2.215542657770172,1110,20
57,0,2.4386085480404165,964,20
57,2,1.6861909822260202,1095,20
58,2,2.1152599727504375,1095,20
58,3,2.158971838680255,1094,20
58,5,1.8947617713318043,1108,20
58,0,0.48115565577297753,964,20
59,6,0.43584970549356855,673,20
59,0,2.1162270232606804,964,20
59,3,2.27036128584223,1094,20
59,1,2.0582926436878006,963,20
60,6,0.496763543539842,673,20
60,3,1.558648960843071,1094,20
60,0,0.5516755441608723,964,20
60,1,0.5918870830676485,963,20
61,6,0.4612800864161585,673,20
61,4,2.5278508695359463,1110,20
61,2,2.2310486431614516,1095,20
61,1,1.7806934042833304,963,20
62,0,2.166485483188273,964,20
62,4,1.4093547790951586,1110,20
62,3,1.511036963373874,1094,20
62,5,1.4397759313911995,1108,20
63,6,0.42180651271804426,673,20
63,0,1.3164010264369737,964,20
63,3,1.7549938028712744,1094,20
63,4,1.8743090568226133,1110,20
64,4,1.731245673973207,1110,20
64,1,3.9865005278596164,963,20
64,5,1.6774644036528104,1108,20
64,3,1.317761013029951,1094,20
65,5,1.1276097059179062,1108,20
65,3,1.7353307821460258,1094,20
65,1,1.8608114171052483,963,20
65,2,2.09663868610119,1095,20
66,1,1.626713985473948,963,20
66,0,1.4434011532244722,964,20
66,4,2.2476523906206247,1110,20
66,5,2.2456773584800898,1108,20
67,6,0.23323677224607203,673,20
67,1,0.8573453015630343,963,20
67,4,1.2442810418072092,1110,20
67,2,2.5040894941901004,1095,20
68,4,1.4834441955257573,1110,20
68,1,1.1956783113711995,963,20
68,0,1.9178646694053487,964,20
68,3,1.5351335703741908,1094,20
69,0,0.4228197770227328,964,20
69,4,1.5893901515189155,1110,20
69,2,2.013386717658781,1095,20
69,6,0.27238342406809013,673,20
70,5,1.701785681773301,1108,20
70,2,2.2999101364900123,1095,20
70,4,1.3182556176290645,1110,20
70,3,1.30465189238974,1094,20
71,6,0.6310721937115641,673,20
71,3,2.20439665606891,1094,20
71,0,2.5628974361673476,964,20
71,5,1.5280328876585665,1108,20
72,6,0.17975294034705352,673,20
72,5,2.2066810793863714,1108,20
72,3,1.3385392358144454,1094,20
72,2,1.5585323152712076,1095,20
73,2,0.677338085992249,1095,20
73,1,2.403803276557398,963,20
73,5,1.5561869156535761,1108,20
73,3,0.8091840872379408,1094,20
74,5,2.052431448001347,1108,20
74,2,2.0169582535410906,1095,20
74,1,1.287402189430966,963,20
74,3,0.9358648922511323,1094,20
75,2,2.167465160486319,1095,20
