round,client_id,update_norm,n_samples,local_epochs
1,0,3.4053565597372413,6049,20
1,1,2.1487766841393903,958,20
2,1,2.156681885883377,958,20
2,0,3.3756710175067774,6049,20
3,1,2.164016931115728,958,20
3,0,3.302879805855916,6049,20
4,0,2.3640808775466287,6049,20
4,1,1.9852691885960905,958,20
5,0,0.6427461229816491,6049,20
5,1,1.878407196556037,958,20
6,1,1.6520879023127057,958,20
6,0,0.21584389535401166,6049,20
7,1,1.4363071030966492,958,20
7,0,0.15330070673056762,6049,20
8,0,0.12807930346170843,6049,20
8,1,1.3117041498747308,958,20
9,1,1.2174888838762608,958,20
9,0,0.1160219991362312,6049,20
10,1,1.1077319148557505,958,20
10,0,0.11268815441157179,6049,20
11,0,0.1073109508328616,6049,20
11,1,0.9939290738734551,958,20
12,1,0.9321896813837363,958,20
12,0,0.10112757184484668,6049,20
13,1,0.904534548586104,958,20
13,0,0.09641974565217418,6049,20
14,1,0.8936466191460364,958,20
14,0,0.0975261116729724,6049,20
15,1,0.7912828367266627,958,20
15,0,0.10299291922275734,6049,20
16,0,0.09432030192650594,6049,20
16,1,0.8404122843718722,958,20
17,1,0.7694228728583874,958,20
17,0,0.09819965235972716,6049,20
18,0,0.08905598541992511,6049,20
18,1,0.7078687294641686,958,20
19,1,0.8720948434518888,958,20
19,0,0.08619975186328219,6049,20
20,1,0.7485959038840111,958,20
20,0,0.693373610435699,6049,20
21,1,0.8644049914213366,958,20
21,0,0.08528272062460225,6049,20
22,0,0.08915043453671691,6049,20
22,1,0.7420208471712151,958,20
23,1,0.7141484782119184,958,20
23,0,0.08543508340924431,6049,20
24,1,0.673186900165095,958,20
24,0,0.08684389981540754,6049,20
25,1,0.7345368406784903,958,20
25,0,0.0843267837751137,6049,20
26,0,0.08744529212025604,6049,20
26,1,0.6978026989755061,958,20
27,0,0.08010586068680393,6049,20
27,1,0.6821491073964842,958,20
28,0,0.08428443372563625,6049,20
28,1,0.6687192741755257,958,20
29,0,0.08500138218533786,6049,20
29,1,0.6853148750226603,958,20
30,0,0.7489543320327826,6049,20
30,1,0.7058452299370601,958,20
31,0,0.07976765843262643,6049,20
31,1,0.6814053000729089,958,20
32,0,0.07929462321777138,6049,20
32,1,0.6657887334037721,958,20
33,1,0.6791437053165982,958,20
33,0,0.07754959581952148,6049,20
34,1,0.6454617289017391,958,20
34,0,0.0779814033759647,6049,20
35,1,0.7110328910136661,958,20
35,0,0.07744790402471195,6049,20
36,1,0.6498155460191231,958,20
36,0,0.08106680270900798,6049,20
37,1,0.6237777485582853,958,20
37,0,0.07667107839502191,6049,20
38,1,0.693422832997627,958,20
38,0,0.07653646082564722,6049,20
39,0,0.08103784919464764,6049,20
39,1,0.632224692327116,958,20
40,0,0.07950605832057984,6049,20
40,1,0.6136697251456495,958,20
41,1,0.5718232545275619,958,20
41,0,0.08030934366156482,6049,20
42,0,0.07904968361717411,6049,20
42,1,0.6291090163484316,958,20
43,0,0.07338419723414032,6049,20
43,1,0.6623309801767686,958,20
44,1,0.5924778522026742,958,20
44,0,0.08012905303636006,6049,20
45,1,0.6339269129157202,958,20
45,0,0.07509675966493125,6049,20
46,1,0.7171253199578435,958,20
46,0,0.07743295950815365,6049,20
47,1,0.7210778855484702,958,20
47,0,0.5235883497607507,6049,20
48,0,0.08782820195189187,6049,20
48,1,0.666002440238811,958,20
49,1,0.6745917491194598,958,20
49,0,0.07870773829154382,6049,20
50,1,0.7434396670442668,958,20
50,0,0.08481664745843945,6049,20
51,1,0.6008700965357788,958,20
51,0,0.09030317143648438,6049,20
52,0,0.07599829213704987,6049,20
52,1,0.6231421141305021,958,20
53,1,0.6249623492239971,958,20
53,0,0.07595620762652536,6049,20
54,0,0.0788687868776716,6049,20
54,1,0.6259599763041563,958,20
55,1,0.6128941464806963,958,20
55,0,0.07451449945316911,6049,20
56,1,0.6320123357534959,958,20
56,0,0.07759353183498337,6049,20
57,0,0.08098296984258348,6049,20
57,1,0.6074057919833739,958,20
58,1,0.6047497717510688,958,20
58,0,0.07492357020865832,6049,20
59,0,0.08003808175054337,6049,20
59,1,0.6157559531023178,958,20
60,1,0.6298042304241145,958,20
60,0,0.07836533133635794,6049,20
61,0,0.0770699762733678,6049,20
61,1,0.6043936989730334,958,20
