seed,round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr,max_amp,source
123,1,4717.5638647067235,438.7282717282717,2.0859862042363946,0.1446452497134343,2,0.2000247539008303,1.0,1.5169015642143802,logged
123,2,5263.432282003712,466.51519908662766,1.7798817167923162,0.0053444105406298,2,0.217377550466641,1.0,1.6924219556282027,logged
123,3,5366.80034251463,502.7992007992008,1.6630164006184092,0.1354130834117678,4,0.1857523610142832,1.0,1.7256592741204593,logged
123,4,4631.113172541745,415.31811046096755,1.290171129556964,0.1407835477513402,5,0.1913277998818267,1.0,1.4891039140005609,logged
123,5,5004.953617810762,481.0323961752533,1.3435018880401788,0.1340841268869211,4,0.184112889219413,1.0,1.6093098449552283,logged
123,6,4985.024975024977,431.2386185243328,1.0886882275610814,0.0882866417864656,3,0.2052957995740442,1.0,1.6029019212298956,logged
123,7,5219.658912516056,477.1975167689453,1.3536691105365666,0.1254889241586839,3,0.1811150046689131,1.0,1.6783469172077343,logged
123,8,5572.189239332098,503.59954331382903,1.425907461076097,0.0113356021792807,3,0.185192555542329,1.0,1.7917007200424746,logged
123,9,5125.184815184816,466.88054802340514,1.423582982995375,0.0210904669564767,5,0.1925494131022057,1.0,1.6479693939501012,logged
123,10,4912.554588268876,466.3368060510917,1.338083017230825,0.1640981780514935,1,0.1902548281007054,1.0,1.579599546067162,logged
123,11,4534.479805908379,444.273298130441,1.2650108317060782,0.1691326271340537,3,0.2121215960380257,1.0,1.458032091931954,logged
123,12,5254.671043242473,534.4671043242472,1.3957535153938918,0.2011731981447425,5,0.2011731981447425,1.0,1.3975188944793806,logged
123,13,5084.661053232483,427.82146425003566,0.9358897201426792,0.1221451687552444,2,0.214430062277208,1.0,1.6349392454123737,logged
123,14,5089.028114742403,512.2621664050235,1.2074324853709149,0.1783097191943821,4,0.2219341375905835,1.0,1.6363434452547916,logged
123,15,4609.1380048522915,457.4127301270158,1.11503544794563,0.2423178688699832,3,0.2572873653118763,1.0,1.4820379436824085,logged
123,16,4881.856714713858,424.01969459112314,0.8881619056317538,0.1747420404446063,2,0.2101575677720006,1.0,1.5697288471748736,logged
123,17,5160.589410589412,507.8846867418296,0.9756924615568688,0.2353157848069379,3,0.2353157848069379,1.0,1.6593535082281063,logged
123,18,4904.593977451122,476.02854288568574,1.0146991071680016,0.1702232021428502,4,0.2512260845896702,1.0,1.577039864132193,logged
123,19,4989.182246325105,484.1669758812616,0.9620566368633744,0.1857181472549756,2,0.2669368872638323,1.0,1.6042386644132165,logged
123,20,5170.048522905667,488.74182959897246,0.9439229079768972,0.1887912974551771,1,0.2673845896338461,1.0,1.662395023442336,logged
123,21,5073.34522620237,501.12801484230056,0.78834497433975,0.0227121006440944,1,0.2443418676196362,1.0,1.6313007158206974,logged
123,22,5553.577850720709,507.5737120022834,0.6585799593874025,0.2356773805620035,5,0.2356773805620035,1.0,1.7857163507140537,logged
123,23,4677.643784786644,458.54830883402315,0.8018054052810492,0.2384983988289521,5,0.2437054470442845,1.0,1.504065525654869,logged
123,24,5055.420293991723,479.895818467247,0.7156461628732528,0.2404838434298794,5,0.2404838434298794,1.0,1.6255370720230615,logged
123,25,5335.156272299131,514.5979734551163,1.0625016103096965,0.0294739945402691,1,0.405138568418982,1.0,1.7154843319289803,logged
123,26,4725.156272299131,448.5571571285857,0.995327359064162,0.2335624976467061,2,0.2672263170503001,1.0,1.5193428528293025,logged
123,27,4873.151134579706,427.4511203082631,1.0068135832237175,0.147024691125798,4,0.2527411668731761,1.0,1.566929625266786,logged
123,28,4725.584415584417,366.9212216355073,1.079256560265295,0.2277983145522139,2,0.2841122762963473,1.0,1.5194805194805194,logged
123,29,4921.923790495221,473.30769230769226,0.7888273599539609,0.0372473005523394,5,0.2680985005015363,1.0,1.5826121512846365,logged
123,30,5766.439275010705,576.0392464678179,0.6349098622567135,0.0335255134232226,4,0.244232580756339,1.0,1.8541605385886504,logged
123,31,4854.352790067077,409.75567289853007,0.7221998992098102,0.1905744299765991,2,0.2034478814772429,1.0,1.5608851415006677,logged
123,32,5102.329099471958,500.68288854003134,0.9172508499118376,0.2199363378993816,0,0.3013143270566735,1.0,1.6406202892192787,logged
123,33,4363.066933066934,394.1535607249892,1.042056963697633,0.2781750804680821,4,0.2781750804680821,1.0,1.4029154125617147,logged
123,34,5473.856143856145,525.188097616669,1.0979716965345971,0.2178261137723775,2,0.2287543566416554,1.0,1.7600823613685348,logged
