seed,algorithm,mu,local_epochs,round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,train_loss
789,fedprox,0.01,20,1,1.1638393277304242,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,0.0,0.25585683893939826
789,fedprox,0.01,20,2,1.1040954472179545,0.6650049850448654,0.24262575410116397,0.197964204979173,0.0,0.30917874396135264,0.2,0.0,0.035398230088495575,0.8411724608043627,0.0,0.22811933624194775
789,fedprox,0.01,20,3,0.9721249253419437,0.6859421734795613,0.18259362111821129,0.18002599063129796,0.0,0.1686746987951807,0.15503875968992248,0.0,0.1111111111111111,0.8253573648228714,0.0,0.19585052042482629
789,fedprox,0.01,20,4,1.7387044902812923,0.24626121635094717,0.25202647743631346,0.15193739733838857,0.0,0.336734693877551,0.2152080344332855,0.0,0.2397003745318352,0.2719186785260483,0.0,0.20828796077211145
789,fedprox,0.01,20,5,2.0487225559630162,0.67098703888335,0.14835164835164835,0.12503063297115014,0.0,0.07017543859649122,0.0,0.0,0.0,0.8050389922015597,0.0,0.16589292541684234
789,fedprox,0.01,20,6,2.2578509151044184,0.1814556331006979,0.24847196814409928,0.1397514225561239,0.0,0.41379310344827586,0.21621621621621623,0.0,0.3131115459882583,0.03513909224011713,0.0,0.19155319558693865
789,fedprox,0.01,20,7,0.9967005352080165,0.7228315054835494,0.3059715871191281,0.29395409197566913,0.0,0.5038167938931297,0.31952662721893493,0.0,0.3673469387755102,0.8669882839421089,0.0,0.1356275355317997
789,fedprox,0.01,20,8,2.298646556059361,0.3320039880358923,0.2951149057706434,0.2033764217985199,0.0,0.43478260869565216,0.25225225225225223,0.0,0.3534675615212528,0.38313253012048193,0.0,0.13348209747265405
789,fedprox,0.01,20,9,1.215760026710221,0.7138584247258225,0.27101829642813247,0.24356270875602298,0.0,0.5138888888888888,0.13740458015267176,0.0,0.19444444444444445,0.8592010478061559,0.0,0.12240482450709204
789,fedprox,0.01,20,10,2.7815498400067287,0.2622133599202393,0.24723935789509557,0.1566082714458187,0.0,0.2535211267605634,0.22865853658536586,0.0,0.35920177383592017,0.25487646293888166,0.0,0.13430512933444336
789,fedprox,0.01,20,11,1.105988098284302,0.7108673978065803,0.2952150345592969,0.2647050204616771,0.0,0.5161290322580645,0.1780821917808219,0.0,0.2937853107344633,0.8649386084583902,0.0,0.10742961758699329
789,fedprox,0.01,20,12,2.445377861157966,0.3659022931206381,0.30455791544784516,0.24204241531869222,0.0,0.3614457831325301,0.2730627306273063,0.0,0.36123348017621143,0.4485549132947977,0.25,0.11442884596356141
789,fedprox,0.01,20,13,1.0717297116162652,0.7148554336989033,0.30683936925154726,0.2918572384830053,0.0,0.527027027027027,0.25766871165644173,0.0,0.25925925925925924,0.8657123381049762,0.13333333333333333,0.09991642846797566
789,fedprox,0.01,20,14,2.0471328973532437,0.4356929212362911,0.3521761157592539,0.2989368927942144,0.0,0.45098039215686275,0.30062630480167013,0.0,0.3598130841121495,0.5600858369098712,0.42105263157894735,0.10415221110786554
789,fedprox,0.01,20,15,1.1548727407293804,0.7198404785643071,0.32733341937089006,0.31917086234099007,0.0,0.5492957746478874,0.17266187050359713,0.09090909090909091,0.32,0.8660351826792964,0.23529411764705882,0.077253609682788
789,fedprox,0.01,20,16,2.2755359609723684,0.38085742771684944,0.32401909017834074,0.28100504699615886,0.0,0.375,0.2865671641791045,0.0,0.31333333333333335,0.49213483146067416,0.5,0.09167877202670037
789,fedprox,0.01,20,17,1.2103985046460883,0.6949152542372882,0.3587811665095038,0.3198858482308601,0.0,0.5,0.017391304347826087,0.16216216216216217,0.3836734693877551,0.8601845280340668,0.3157894736842105,0.06913274911151489
789,fedprox,0.01,20,18,1.6765220235375797,0.4675972083748754,0.3266558314567682,0.2965110906873535,0.0,0.2608695652173913,0.31097560975609756,0.0,0.28837209302325584,0.6439317953861585,0.5714285714285714,0.08843649722523177
789,fedprox,0.01,20,19,1.1087814512423955,0.6899302093718843,0.3663562527731146,0.33008240386511384,0.0,0.5103448275862069,0.08064516129032258,0.16216216216216217,0.38345864661654133,0.8581765557163531,0.3157894736842105,0.06187535368029961
789,fedprox,0.01,20,20,1.3399255298308337,0.5254237288135594,0.4150713855631888,0.3680434776599908,0.0,0.5434782608695652,0.3855932203389831,0.10526315789473684,0.32448377581120946,0.6790243902439025,0.5384615384615384,0.07532335332563699
789,fedprox,0.01,20,21,1.1135650160067816,0.7028913260219342,0.3965110421784895,0.37949121453375984,0.0,0.5112781954887218,0.18705035971223022,0.24242424242424243,0.3817427385892116,0.8577524893314367,0.47619047619047616,0.05983875046162275
789,fedprox,0.01,20,22,1.9012349418486103,0.45862412761714855,0.36881107056751083,0.32974915285992,0.0,0.34210526315789475,0.321656050955414,0.0,0.34220532319391633,0.6066252587991718,0.6956521739130435,0.06371413514024599
789,fedprox,0.01,20,23,1.040048759159514,0.7068793619142573,0.438208944883418,0.3879169077989188,0.0,0.5039370078740157,0.140625,0.23809523809523808,0.41379310344827586,0.8672438672438673,0.5517241379310345,0.06214120124265636
789,fedprox,0.01,20,24,1.4176908014778602,0.5134596211365903,0.42591332122948045,0.3616861285575035,0.0,0.5607476635514018,0.35655737704918034,0.0,0.3291139240506329,0.6646942800788954,0.6206896551724138,0.06256042711482952
789,fedprox,0.01,20,25,1.1526012072415794,0.7088733798604188,0.3773317173785558,0.38585809376208385,0.0,0.5094339622641509,0.23076923076923078,0.1875,0.37209302325581395,0.855755894590846,0.5454545454545454,0.04013938572881256
789,fedprox,0.01,20,26,1.8665585482227482,0.4406779661016949,0.4263902921982547,0.38338301550372383,0.3103448275862069,0.42857142857142855,0.302158273381295,0.0,0.367170626349892,0.5554359526372443,0.72,0.06657807317824645
789,fedprox,0.01,20,27,1.131432217472453,0.7308075772681955,0.37980519280285086,0.3888225940365061,0.0,0.5666666666666667,0.35121951219512193,0.09090909090909091,0.3184713375796178,0.8727524204702628,0.5217391304347826,0.051549852923257554
789,fedprox,0.01,20,28,1.631262858391759,0.5094715852442672,0.5215130482109405,0.4375447774788131,0.3492063492063492,0.5555555555555556,0.3153846153846154,0.17777777777777778,0.3421588594704684,0.6560636182902585,0.6666666666666666,0.05535431275757027
789,fedprox,0.01,20,29,1.0472088934536112,0.7298105682951147,0.40202158328622034,0.39159941303663565,0.0,0.591304347826087,0.3984375,0.0,0.3006535947712418,0.8793718772305497,0.5714285714285714,0.045979568015744425
789,fedprox,0.01,20,30,1.8476867080329067,0.4646061814556331,0.4703574649710482,0.4009963395927009,0.3466666666666667,0.5,0.22857142857142856,0.0851063829787234,0.3490909090909091,0.6078838174273858,0.6896551724137931,0.05325862836064863
789,fedprox,0.01,20,31,1.22707147267856,0.7228315054835494,0.36212205310565965,0.35836913393865066,0.0,0.5689655172413793,0.35,0.0,0.1322314049586777,0.8740536820371645,0.5833333333333334,0.03743234557935253
789,fedprox,0.01,20,32,1.8001047314580154,0.481555333998006,0.44244758132345957,0.3930310707101879,0.35,0.40540540540540543,0.21568627450980393,0.05263157894736842,0.3435374149659864,0.6432160804020101,0.7407407407407407,0.05463091676238791
789,fedprox,0.01,20,33,1.1193758868505568,0.7198404785643071,0.38086057032192866,0.36881635824330555,0.0,0.5818181818181818,0.3695652173913043,0.0,0.16,0.8777385159010601,0.5925925925925926,0.041128235776853754
789,fedprox,0.01,20,34,1.4103799245412185,0.5304087736789631,0.4941451484777012,0.40702166477837887,0.345679012345679,0.4,0.2,0.24,0.3563636363636364,0.7071090047393365,0.6,0.04930699011955944
789,fedprox,0.01,20,35,1.107850015876538,0.711864406779661,0.3761398853904709,0.3562565696041475,0.0,0.5420560747663551,0.34657039711191334,0.0,0.13008130081300814,0.8750882145377559,0.6,0.05072759121368479
789,fedprox,0.01,20,36,1.6391370140781194,0.4945164506480558,0.5144704125968763,0.4084589212794913,0.40963855421686746,0.45977011494252873,0.16304347826086957,0.17391304347826086,0.3481349911190053,0.6560636182902585,0.6486486486486487,0.043786074167677526
789,fedprox,0.01,20,37,1.1930320923135858,0.7218344965104686,0.3833468491548117,0.3776482008092533,0.0,0.5714285714285714,0.3848797250859107,0.0,0.11666666666666667,0.8782547501759325,0.6923076923076923,0.0332662675726212
789,fedprox,0.01,20,38,1.4661847173513942,0.53938185443669,0.5297155889661743,0.42847957760326644,0.39473684210526316,0.43902439024390244,0.2138364779874214,0.2807017543859649,0.36162361623616235,0.7094339622641509,0.6,0.0361653890815318
789,fedprox,0.01,20,39,1.1388192923214,0.7108673978065803,0.3820907282265596,0.3606845148766311,0.0,0.5384615384615384,0.3737704918032787,0.0,0.11382113821138211,0.8780487804878049,0.6206896551724138,0.034700129502060514
789,fedprox,0.01,20,40,1.5142213301073875,0.4945164506480558,0.5046377763005397,0.38649221625108005,0.358974358974359,0.29411764705882354,0.18181818181818182,0.27586206896551724,0.3384615384615385,0.6679764243614931,0.5882352941176471,0.043538164597121454
789,fedprox,0.01,20,41,1.131691135770659,0.7218344965104686,0.39196795777592025,0.3776448177872202,0.0,0.5811965811965812,0.34509803921568627,0.0,0.19548872180451127,0.8788732394366198,0.6428571428571429,0.028610106623035834
789,fedprox,0.01,20,42,1.6626625990463515,0.48255234297108673,0.5016098971602484,0.4050767072681501,0.4090909090909091,0.4578313253012048,0.22608695652173913,0.14634146341463414,0.35424354243542433,0.6308316430020284,0.6111111111111112,0.03898699686075411
789,fedprox,0.01,20,43,1.0941791202824707,0.7318045862412762,0.4171456494641506,0.40869471310323574,0.05714285714285714,0.5818181818181818,0.38095238095238093,0.0,0.2953020134228188,0.8789808917197452,0.6666666666666666,0.03557391107733911
789,fedprox,0.01,20,44,1.4749604055912402,0.48454636091724823,0.516655673798531,0.4198056316998788,0.41975308641975306,0.4470588235294118,0.28363636363636363,0.13953488372093023,0.35826771653543305,0.623721881390593,0.6666666666666666,0.041549821023489544
789,fedprox,0.01,20,45,1.1146196162593685,0.7337986041874377,0.4293890035107834,0.41876269806713484,0.05714285714285714,0.5882352941176471,0.38497652582159625,0.0,0.358695652173913,0.8756218905472637,0.6666666666666666,0.028988960188020902
789,fedprox,0.01,20,46,1.5911634166837332,0.4865403788634098,0.49489942405633275,0.40926155654449203,0.41025641025641024,0.4888888888888889,0.3273809523809524,0.07142857142857142,0.3542116630669546,0.6180698151950719,0.5945945945945946,0.04404164379195147
789,fedprox,0.01,20,47,1.1428927233069393,0.7337986041874377,0.4326582968269151,0.4310019655669631,0.058823529411764705,0.5811965811965812,0.3465346534653465,0.16666666666666666,0.3699421965317919,0.8731604765241766,0.6206896551724138,0.02032173214547754
789,fedprox,0.01,20,48,1.472362593900884,0.5104685942173479,0.5114512668376837,0.43060562032918653,0.46153846153846156,0.5346534653465347,0.3473389355742297,0.0,0.36492890995260663,0.6391129032258065,0.6666666666666666,0.045841984320989335
789,fedprox,0.01,20,49,1.1491234539037687,0.7387836490528414,0.4342758197559134,0.44167947879923564,0.058823529411764705,0.5689655172413793,0.34517766497461927,0.23076923076923078,0.3184713375796178,0.8772413793103448,0.6923076923076923,0.025091069534280724
789,fedprox,0.01,20,50,1.349976556607757,0.4745762711864407,0.5106969817742651,0.41988636723948,0.43243243243243246,0.4948453608247423,0.31202046035805625,0.09090909090909091,0.3682983682983683,0.5920502092050209,0.6486486486486487,0.06779421647013037
789,fedprox,0.01,20,51,1.1110935636080155,0.7407776669990029,0.4457098411430964,0.4525746987809414,0.10810810810810811,0.5739130434782609,0.35051546391752575,0.19047619047619047,0.3793103448275862,0.8760445682451253,0.6896551724137931,0.020624735224470003
789,fedprox,0.01,20,52,1.267698953895721,0.5603190428713859,0.5109096844459843,0.4260131579080378,0.39080459770114945,0.4731182795698925,0.3737024221453287,0.0,0.38571428571428573,0.7101038715769594,0.6486486486486487,0.03340243622001882
789,fedprox,0.01,20,53,1.0393870403973435,0.732801595214357,0.40464883029285836,0.40650116182666446,0.05714285714285714,0.5436893203883495,0.40160642570281124,0.09090909090909091,0.22695035460992907,0.8823529411764706,0.6428571428571429,0.02818421924971488
789,fedprox,0.01,20,54,1.343666866079998,0.5324027916251246,0.5388277597879471,0.43631839697454505,0.4444444444444444,0.54,0.25668449197860965,0.1702127659574468,0.3597678916827853,0.6885245901639344,0.5945945945945946,0.030118213503198602
789,fedprox,0.01,20,55,1.1182800225341545,0.7337986041874377,0.4147958503930401,0.41193668190590704,0.1111111111111111,0.5436893203883495,0.4048582995951417,0.0,0.3006535947712418,0.8780831571529246,0.6451612903225806,0.024683260088994838
789,fedprox,0.01,20,56,1.2897109931867834,0.5383848454636092,0.5184177459353103,0.42189292033574227,0.4175824175824176,0.5,0.3106060606060606,0.12121212121212122,0.37303370786516854,0.6942307692307692,0.5365853658536586,0.03482389896796121
789,fedprox,0.01,20,57,1.0870138314642672,0.7357926221335992,0.4291830982697493,0.4297414777920953,0.05714285714285714,0.5663716814159292,0.38222222222222224,0.18181818181818182,0.3225806451612903,0.877365101611773,0.6206896551724138,0.019056346269782004
789,fedprox,0.01,20,58,1.3301954502360533,0.5084745762711864,0.5191968958947882,0.4306429406069275,0.43373493975903615,0.4888888888888889,0.27956989247311825,0.2,0.36099585062240663,0.6567164179104478,0.5945945945945946,0.03615902122426259
789,fedprox,0.01,20,59,1.035975091538187,0.7387836490528414,0.45053417793464634,0.45465230691278385,0.20512820512820512,0.5689655172413793,0.39461883408071746,0.10526315789473684,0.36470588235294116,0.8772178850248403,0.6666666666666666,0.017943114511544046
789,fedprox,0.01,20,60,1.324437037422317,0.5353938185443669,0.5336859366133371,0.4549743081919271,0.42857142857142855,0.5148514851485149,0.3402985074626866,0.25,0.38072289156626504,0.67578125,0.5945945945945946,0.02642719800512679
789,fedprox,0.01,20,61,1.1092405288906422,0.7318045862412762,0.4254117108918046,0.4220559956543277,0.11428571428571428,0.543859649122807,0.34951456310679613,0.23076923076923078,0.24113475177304963,0.874828060522696,0.6,0.01896002669049835
789,fedprox,0.01,20,62,1.1993718512155718,0.559322033898305,0.5130555437347006,0.4554263689424579,0.3888888888888889,0.4883720930232558,0.3588039867109635,0.23076923076923078,0.386046511627907,0.7101038715769594,0.625,0.02890975996739865
789,fedprox,0.01,20,63,1.120283117798247,0.7437686939182453,0.46856530076670594,0.4731011713198608,0.25,0.5737704918032787,0.3655913978494624,0.3076923076923077,0.31645569620253167,0.8775086505190312,0.6206896551724138,0.021999787524857827
789,fedprox,0.01,20,64,1.5465743739013063,0.46859421734795614,0.5069833198638819,0.425176808020299,0.43037974683544306,0.4666666666666667,0.30412371134020616,0.11764705882352941,0.3668903803131991,0.5846477392218717,0.7058823529411765,0.030357446540537666
789,fedprox,0.01,20,65,1.0238017706072342,0.744765702891326,0.47733139805739333,0.4688593019969488,0.21621621621621623,0.5826771653543307,0.4,0.2962962962962963,0.32679738562091504,0.879382889200561,0.5806451612903226,0.022799300674359712
789,fedprox,0.01,20,66,1.0941627931262061,0.6041874376869392,0.5418421726384256,0.47602412193907,0.4864864864864865,0.5,0.37606837606837606,0.1875,0.39436619718309857,0.7591763652641003,0.6285714285714286,0.025841770341019282
789,fedprox,0.01,20,67,1.1100207418054788,0.7268195413758723,0.39534896607496134,0.38142757517796916,0.05405405405405406,0.5818181818181818,0.367816091954023,0.0,0.183206106870229,0.8830985915492958,0.6,0.018036544975001963
789,fedprox,0.01,20,68,1.1476005189796745,0.584247258225324,0.5643514723140016,0.47584429603791595,0.4691358024691358,0.54,0.37554585152838427,0.2,0.3794642857142857,0.7351851851851852,0.631578947368421,0.02780658595191073
789,fedprox,0.01,20,69,1.0097990622548971,0.732801595214357,0.4486501915073344,0.4462995547034089,0.15384615384615385,0.5765765765765766,0.39669421487603307,0.18181818181818182,0.35428571428571426,0.8802308802308803,0.5806451612903226,0.017087988169578038
789,fedprox,0.01,20,70,1.1361688972113735,0.5672981056829511,0.5449709783433436,0.4672697564430571,0.48,0.54,0.34057971014492755,0.16666666666666666,0.3776223776223776,0.7173708920187793,0.6486486486486487,0.025699190766055705
789,fedprox,0.01,20,71,1.1053261712327198,0.7367896311066799,0.4387887045966671,0.4531020510739006,0.2,0.5405405405405406,0.37383177570093457,0.18181818181818182,0.35502958579881655,0.8776371308016878,0.6428571428571429,0.016454128241314973
789,fedprox,0.01,20,72,1.2934808341242143,0.5573280159521435,0.5266597402428784,0.4392409752220279,0.41975308641975306,0.5050505050505051,0.31932773109243695,0.16666666666666666,0.36771300448430494,0.7172284644194756,0.5789473684210527,0.026638282164941345
789,fedprox,0.01,20,73,1.0166822504307909,0.7367896311066799,0.4511069505214705,0.4564465677938679,0.2,0.5688073394495413,0.4,0.19047619047619047,0.35365853658536583,0.882183908045977,0.6,0.018061782905092066
789,fedprox,0.01,20,74,1.1190984083909694,0.6081754735792622,0.5434877125743636,0.4609523278417234,0.4383561643835616,0.4666666666666667,0.3146067415730337,0.2978723404255319,0.3865168539325843,0.7771929824561403,0.5454545454545454,0.021148417093698576
789,fedprox,0.01,20,75,0.9932144681810738,0.7168494516450648,0.4430609909532626,0.43132366657641424,0.20512820512820512,0.5862068965517241,0.3595505617977528,0.1111111111111111,0.27848101265822783,0.8727272727272727,0.6060606060606061,0.020502499280575338
789,fedprox,0.01,20,76,1.130987087489363,0.5892323030907278,0.4804197068834071,0.4470102587965693,0.375,0.45977011494252873,0.3628691983122363,0.17391304347826086,0.38344226579520696,0.7533875338753387,0.6206896551724138,0.02148618295817469
789,fedprox,0.01,20,77,1.02307351089546,0.7387836490528414,0.4657043602008474,0.4701815160660856,0.23809523809523808,0.5785123966942148,0.38392857142857145,0.2,0.3870967741935484,0.8829479768786127,0.6206896551724138,0.017156337374580412
789,fedprox,0.01,20,78,1.2263798951389544,0.5822532402791625,0.5433854897555132,0.4629122875106512,0.45569620253164556,0.5294117647058824,0.33587786259541985,0.2,0.3880597014925373,0.7367458866544789,0.5945945945945946,0.02280249938043779
789,fedprox,0.01,20,79,1.0860848827946816,0.7337986041874377,0.42047943300870694,0.43061254574788765,0.10810810810810811,0.5660377358490566,0.39357429718875503,0.10526315789473684,0.2929936305732484,0.8816442239546421,0.6666666666666666,0.017223767450647125
789,fedprox,0.01,20,80,1.2242892613320622,0.5563310069790628,0.5485332588377084,0.4482596239498871,0.4578313253012048,0.5137614678899083,0.28444444444444444,0.2,0.37303370786516854,0.7141518275538894,0.5945945945945946,0.02340868814842758
789,fedprox,0.01,20,81,1.087359107503387,0.7397806580259222,0.45349845947035644,0.46301821753973665,0.2,0.5689655172413793,0.39436619718309857,0.2,0.37988826815642457,0.8772178850248403,0.6206896551724138,0.0198717090213271
789,fedprox,0.01,20,82,1.3328863528528336,0.5234297108673978,0.50098161222283,0.4224211596755586,0.34375,0.5154639175257731,0.33248081841432225,0.1,0.38320209973753283,0.6666666666666666,0.6153846153846154,0.027386266408986937
789,fedprox,0.01,20,83,1.1505243175645412,0.7387836490528414,0.46312003712472094,0.46919351351192023,0.2564102564102564,0.5470085470085471,0.3655913978494624,0.2857142857142857,0.33532934131736525,0.8736111111111111,0.6206896551724138,0.014768071442666326
789,fedprox,0.01,20,84,1.369949450283678,0.5353938185443669,0.4833702944944162,0.42493197144652894,0.36065573770491804,0.4186046511627907,0.3612565445026178,0.1,0.38578680203045684,0.6815533980582524,0.6666666666666666,0.024440091079891778
789,fedprox,0.01,20,85,1.081651973581742,0.7467597208374875,0.48101100009765113,0.4842365309395877,0.36363636363636365,0.5669291338582677,0.37894736842105264,0.25,0.36904761904761907,0.8804500703234881,0.5806451612903226,0.015828015488291297
789,fedprox,0.01,20,86,1.2184372776645724,0.5613160518444666,0.5028981862705516,0.4334901929893822,0.4,0.4318181818181818,0.34234234234234234,0.09523809523809523,0.40102827763496146,0.7153558052434457,0.6486486486486487,0.02661352783126197
789,fedprox,0.01,20,87,1.1042649767928918,0.7467597208374875,0.44214307434447947,0.4549657983427656,0.2857142857142857,0.576271186440678,0.3473684210526316,0.09523809523809523,0.3764705882352941,0.883008356545961,0.6206896551724138,0.012442720841589807
789,fedprox,0.01,20,88,1.2327759037702415,0.5343968095712861,0.5253032249519369,0.4529040231261991,0.4,0.5742574257425742,0.3287671232876712,0.15384615384615385,0.3958333333333333,0.6705653021442495,0.6470588235294118,0.050660797686821156
789,fedprox,0.01,20,89,1.032144616513048,0.7457627118644068,0.45081636826367505,0.46304819690390714,0.20512820512820512,0.5794392523364486,0.410958904109589,0.17391304347826086,0.367816091954023,0.8833922261484098,0.6206896551724138,0.017060745348822827
789,fedprox,0.01,20,90,1.1817116252446578,0.6101694915254238,0.5474888562710577,0.44702998812692085,0.29850746268656714,0.53125,0.391304347826087,0.17647058823529413,0.4226190476190476,0.7636039250669046,0.5454545454545454,0.020522151890977943
789,fedprox,0.01,20,91,1.0606877654048048,0.7397806580259222,0.4385804060277128,0.44907123029821755,0.15384615384615385,0.5607476635514018,0.3876651982378855,0.19047619047619047,0.3473053892215569,0.882768361581921,0.6206896551724138,0.01663340743207899
789,fedprox,0.01,20,92,1.290339768111171,0.543369890329013,0.5462957870452015,0.44246302458680364,0.38235294117647056,0.5409836065573771,0.3323615160349854,0.1935483870967742,0.3879781420765027,0.688588007736944,0.5714285714285714,0.019396901963716434
