algorithm,round,val_macro_f1_mean,val_macro_f1_std,val_macro_f1_count,val_loss_mean,val_loss_std,val_loss_count,val_balanced_accuracy_mean,val_balanced_accuracy_std,val_balanced_accuracy_count,val_accuracy_mean,val_accuracy_std,val_accuracy_count,train_loss_mean,train_loss_std,train_loss_count,val_f1_class_0_mean,val_f1_class_0_std,val_f1_class_0_count,val_f1_class_1_mean,val_f1_class_1_std,val_f1_class_1_count,val_f1_class_2_mean,val_f1_class_2_std,val_f1_class_2_count,val_f1_class_3_mean,val_f1_class_3_std,val_f1_class_3_count,val_f1_class_4_mean,val_f1_class_4_std,val_f1_class_4_count,val_f1_class_5_mean,val_f1_class_5_std,val_f1_class_5_count,val_f1_class_6_mean,val_f1_class_6_std,val_f1_class_6_count
fedavg,48,0.4079809033171527,0.03908372450899376,10,1.504690027504357,0.045789413286625474,10,0.4144737096142248,0.035738298204742086,10,0.7320039880358923,0.007676897158115453,10,0.00864018434438784,0.0022447118008197446,10,0.2924322777316906,0.12142295223598218,10,0.4287366854425252,0.07029087524290424,10,0.33404029415909053,0.17844612874979107,10,0.2730514461957586,0.12435915784073608,10,0.057919363917815915,0.0967839948243492,10,0.8741272724224428,0.0064727433235313,10,0.5955589833507453,0.1515338653569828,10
fedavg,49,0.3570641846660002,0.035922383051590026,10,1.5357276170881295,0.10189072449451815,10,0.3864100933773065,0.033376283786231295,10,0.7208374875373879,0.01203773364990018,10,0.01009153663140713,0.004863481959184929,10,0.2170848095438259,0.16416025812501442,10,0.4106132894421931,0.11689534582887201,10,0.1068750490077021,0.17835248329480852,10,0.1051454427925016,0.16298320783334677,10,0.21236707956669204,0.10026579397991245,10,0.8732827266076975,0.009351482987163002,10,0.5740808957013891,0.1000058888701237,10
fedavg,50,0.40403614005612354,0.04048348929938778,10,1.491327262441753,0.07715271209217847,10,0.4076482209269094,0.04004391837248699,10,0.7309072781655035,0.009952904209306805,10,0.00790829888093086,0.002160237803321336,10,0.27775350580913893,0.15182334865766572,10,0.43858391476306213,0.0758492500092712,10,0.3356660610300155,0.16539639821252447,10,0.268733333971974,0.12931703863280794,10,0.062277907884465224,0.08997128262882373,10,0.8714093592565779,0.006944728941953505,10,0.5738288976776312,0.13799198889025774,10
fedavg,51,0.3880896772704828,0.03804253474762998,10,1.4928565438639962,0.07840205136422071,10,0.4095245158242816,0.027949885814334753,10,0.72901296111665,0.010110892320269297,10,0.008001359319406789,0.002104963916871661,10,0.28029462325114496,0.15945656143760617,10,0.4224052126686611,0.12568505110845327,10,0.1655450564916589,0.16973261538126144,10,0.16832268623620714,0.17893247629994782,10,0.22445957034558178,0.09573977807920224,10,0.8747775109387126,0.0045359605495861755,10,0.580823080961413,0.10031643053198895,10
fedavg,52,0.40341775769604443,0.04793378541852607,10,1.4912742055662844,0.1106181132104783,10,0.4238038627617081,0.03313807337642559,10,0.7314057826520439,0.01160039446505777,10,0.00759386837468478,0.0030356712030974843,10,0.2769281708770571,0.17226397279436437,10,0.3892111702615236,0.17844719770223616,10,0.3483020493330927,0.14159016699751478,10,0.2634816843659077,0.12856174451298538,10,0.07601420228982327,0.08521196578230629,10,0.874069961354157,0.00763516823854093,10,0.5959170653907495,0.14648862487293854,10
fedavg,53,0.3828576262555069,0.05352665374143429,10,1.522643268892796,0.10098804495444727,10,0.40254224571554775,0.03993468192772123,10,0.72901296111665,0.014230826125434484,10,0.00611934504224535,0.0012224904556006149,10,0.23705706735642065,0.1693732744300215,10,0.4179678838653647,0.15235231490353732,10,0.18519636686287952,0.19094871240998015,10,0.16160142105622735,0.18187457411181376,10,0.22243420837795944,0.1077952076228827,10,0.8743185351267698,0.004982925992529332,10,0.5814279011429273,0.10525919172551414,10
fedavg,54,0.39047657211642395,0.04369512671937181,10,1.493759754986492,0.09618715895426261,10,0.4095126790208757,0.040111229014884384,10,0.7304087736789631,0.009565283742478411,10,0.00769567930356301,0.0021102138963044917,10,0.25553988981154685,0.15184067948935293,10,0.3777126493030679,0.12199337539593594,10,0.33650940386786027,0.16834464493831836,10,0.2462035343277693,0.1483209180276845,10,0.11025686994475545,0.0982639341574127,10,0.874336167405307,0.006776138516198937,10,0.5327774901546607,0.16694116751910515,10
fedavg,55,0.41454564009276973,0.04334471345245245,10,1.5018672836444908,0.09376689092937858,10,0.42260187467447413,0.03274398826848874,10,0.7367896311066799,0.01294832817466145,10,0.00827412460718529,0.002723600046759546,10,0.2819644405922287,0.1445129435794148,10,0.437972157819668,0.1286244979036568,10,0.25274714381728086,0.18062127966331282,10,0.19355724920241046,0.14434022106578714,10,0.22384270941549503,0.1183298085639044,10,0.876473505131164,0.006973275905080585,10,0.6352622746711416,0.08580003410941144,10
fedavg,56,0.4104770926387906,0.05099854963424668,10,1.4742466428581762,0.10697598310464447,10,0.42565147724398306,0.03955400933104594,10,0.7339980059820539,0.012861029309349634,10,0.006260989793400411,0.0012287082993774014,10,0.2689521357635819,0.16012214291499827,10,0.3988012755511431,0.09875284329526454,10,0.3270934839027378,0.19436911548988112,10,0.2692372281502716,0.16633321108635324,10,0.13648396481135194,0.09804208100895845,10,0.8754582333806559,0.006277571062909922,10,0.5973133269117924,0.10616661949204804,10
fedavg,57,0.4054728081472775,0.03458632537507535,10,1.4881729874867624,0.08495050163073242,10,0.41614252047507316,0.029995684836266214,10,0.7340977068793619,0.012751065264026931,10,0.00757463743206783,0.0028046336275323247,10,0.2795167015079536,0.15845190560613842,10,0.46632347638028754,0.05991197278835664,10,0.2091885691346226,0.1815532851305069,10,0.16969696969696968,0.16718976887025616,10,0.22903448961074693,0.1178896562112141,10,0.8765962315652003,0.007421131193449201,10,0.6079532191351616,0.0983637136095169,10
fedavg,58,0.40813600932483085,0.04915704914357656,10,1.4813808282731418,0.0715725879603462,10,0.42542743498247015,0.025880535649448453,10,0.7319042871385842,0.012509714908584654,10,0.00814920762133784,0.002952702992970107,10,0.24520245899677237,0.18462891183001776,10,0.36692952223193476,0.186987075088755,10,0.32836511654026895,0.18155070766694847,10,0.30687504405216426,0.10405577602918104,10,0.11105098379877361,0.09621980328814857,10,0.8748273380254712,0.006856414810212413,10,0.6237016016284309,0.1061563343344637,10
fedavg,59,0.404419970745736,0.03960207016071858,10,1.470564334122752,0.08953009482543335,10,0.41187733369232193,0.035391909601538596,10,0.7320039880358923,0.010078068213558824,10,0.006981064766723349,0.0021601350552244783,10,0.29633152716686856,0.13490815125905475,10,0.46243095197678824,0.06935039436398632,10,0.18583778987114727,0.18700486297167881,10,0.17510139623729887,0.17773858920802496,10,0.22752479799446576,0.12396917938598531,10,0.876484100228223,0.00673993400089464,10,0.6072292317453607,0.09058608568539706,10
fedavg,60,0.40300668250133354,0.05000186947716638,10,1.4847352815708397,0.08729821093429464,10,0.4186044791548304,0.0430701253922595,10,0.7335992023928215,0.011700881903246243,10,0.00778430772782143,0.00389949060746098,10,0.22879530545510987,0.19380410480026358,10,0.39416980727439543,0.11818482650860006,10,0.34555669883796486,0.1841216497391393,10,0.25298391093950756,0.12359449520404463,10,0.11800427788052055,0.10664647441657267,10,0.8772246770340824,0.005142335980967568,10,0.6043121000877545,0.11993934021878803,10
fedavg,61,0.3937721929232689,0.0319958750461549,10,1.5183444936218433,0.08478582638110685,10,0.4065261573458295,0.02823534602472221,10,0.7299102691924227,0.007842714782094385,10,0.00583942134753362,0.001192760646007461,10,0.2888441724651441,0.1557500782171037,10,0.43166452437012,0.11551170869328689,10,0.17725474475759748,0.19460256768703024,10,0.17581409818251922,0.16839486571467052,10,0.2178843108060074,0.11377959075742611,10,0.8761782460118847,0.00674457580831041,10,0.5887652538696095,0.11068511060829536,10
fedavg,62,0.4093879863276041,0.028001891850409688,10,1.4570003734212573,0.059963620352831676,10,0.4222342118712142,0.03385757559343595,10,0.7336989032901295,0.008735452541617164,10,0.00648599410631274,0.0014843810090711877,10,0.23515554533033445,0.1814295602317665,10,0.36265390155701466,0.13943872214015804,10,0.3688113209035032,0.13480990160052628,10,0.2983868226131582,0.15338975258021548,10,0.13117184027984635,0.11649269231827464,10,0.8778071615438489,0.005166950672699449,10,0.5917293120655231,0.14103837465350408,10
fedavg,63,0.41303934215338617,0.028223629017759343,10,1.5150366049048194,0.08989037030478074,10,0.42100904897157826,0.026584810955049856,10,0.7363908275174477,0.009472459773168415,10,0.00630592561819517,0.002090269537213367,10,0.3262369378165196,0.13347505405036902,10,0.47795204174932904,0.05955488411166998,10,0.2245683871654734,0.18102231586360618,10,0.15164701050284574,0.17275499487833915,10,0.23095412377489305,0.10554225831250362,10,0.8774411333633045,0.008921935499612458,10,0.602475760701338,0.10851069019683428,10
fedavg,64,0.411575447775698,0.040393223387825666,10,1.496840889456265,0.08368576881203137,10,0.42280692533619935,0.03362736245633507,10,0.7356929212362912,0.011006806471338304,10,0.00583707688814546,0.0022639147548405318,10,0.2508864681347234,0.1848958589058358,10,0.3812603257053514,0.15712874755873185,10,0.37851529522581134,0.13332583726954536,10,0.27861591921088485,0.09400517394511478,10,0.11171527183581495,0.09317201014509315,10,0.8779683853575312,0.004453608842449376,10,0.6020664689597686,0.15562666233555103,10
fedavg,65,0.4126303377292112,0.034720348469801626,10,1.5136490176646327,0.11023990778789482,10,0.4156102087249628,0.027750284799385364,10,0.7340977068793619,0.008615783155119836,10,0.007225897957083019,0.005218605135831463,10,0.32186191573852413,0.1363279476784297,10,0.48452884810795993,0.047950927170698904,10,0.17586156736214648,0.1700389794781586,10,0.1717749641662685,0.19228237085734878,10,0.2312497877696807,0.10519975045769372,10,0.8767593795204766,0.00637963460966818,10,0.6263759014394223,0.1008098473880818,10
fedavg,66,0.40751058029952614,0.034978467033211884,10,1.4604385861371116,0.051589426558198925,10,0.4178642617167207,0.013747260976637643,10,0.7362911266201395,0.009600436574047416,10,0.00612769818912105,0.002246475366303579,10,0.20777522402710083,0.1728512180565725,10,0.38085221660626045,0.17613363195142065,10,0.39663125381441383,0.0829402456453594,10,0.27785845721203567,0.12352751523567271,10,0.10689215147367366,0.09810095636936512,10,0.8796844970506781,0.005724863059240096,10,0.60288026191252,0.09801254414431489,10
fedavg,67,0.41905563069810736,0.026488620845750706,10,1.4862109102019048,0.08470110095980762,10,0.4178813620499803,0.026416365750042935,10,0.7365902293120639,0.008650964122844272,10,0.00567932571386377,0.0026109238059948414,10,0.29313183065505044,0.1587351831024137,10,0.4925037346467273,0.04236214501606439,10,0.20729911763689307,0.17403024761229183,10,0.1930695013047954,0.12486393238493132,10,0.2386192156489078,0.11766077890830609,10,0.8788238269743861,0.007332966662009569,10,0.6299421880199912,0.09103135400175484,10
fedavg,68,0.42516262983852704,0.038821315832233645,10,1.4411488728295057,0.10413748000874533,10,0.43771299042961803,0.03376722855326565,10,0.7356929212362912,0.013544081387139206,10,0.00656152793551666,0.002830599351882322,10,0.2530901268179208,0.12984087922775703,10,0.40222543601916233,0.13246641190629893,10,0.34922015086705926,0.17250764933800022,10,0.2875279216147889,0.13648553171993813,10,0.13449406881276615,0.11036848602917101,10,0.8811210209173371,0.007551965066159363,10,0.6684596838206545,0.11011074975152325,10
fedavg,69,0.41432657103085135,0.04109609632684704,10,1.5176018893124454,0.0640785579288446,10,0.41803945995983466,0.03104609897914536,10,0.7358923230309072,0.007196443642121073,10,0.005345219982314129,0.0017218120200246146,10,0.3110556217593739,0.1483947265645325,10,0.4445378487066762,0.15443878398209324,10,0.23793756528186166,0.1733625631103734,10,0.18394793612184915,0.157980455468042,10,0.22550706790592034,0.11941301162175733,10,0.8766941048335187,0.004030604864683497,10,0.62060585260676,0.10006828245326949,10
fedavg,70,0.4259024844608385,0.048861778389112445,10,1.4617619074294241,0.05962732398044494,10,0.4402815608553313,0.03632818623283715,10,0.7360917248255234,0.011806595806782073,10,0.005692576495662729,0.0017078434808680744,10,0.27410199151148196,0.13622769386066155,10,0.38943506067797085,0.11608089325996436,10,0.34033852853523394,0.17435279394421974,10,0.3068960993008494,0.14126854772315325,10,0.15470050847545308,0.11748600965941329,10,0.8807847655225662,0.005409517210293753,10,0.6350604372023136,0.0862510287710597,10
fedavg,71,0.410455913241332,0.033965617075062834,10,1.5311694814521792,0.11457899590651861,10,0.41613935476933134,0.025786805795923087,10,0.7373878364905284,0.010256224193278606,10,0.00605262146335453,0.002249868334563885,10,0.30501512453819346,0.16181389652543388,10,0.45466193772698427,0.1546780805144231,10,0.24914963554467442,0.21231387212478225,10,0.16717928810320112,0.1675915630944431,10,0.20822878170054535,0.12298443727791865,10,0.8781253083525051,0.004807715287494115,10,0.6108313167232206,0.10448243285394371,10
fedavg,72,0.40657199544420725,0.03920654202169603,10,1.504116251877512,0.09562205367437183,10,0.4237615509161176,0.03959183030337922,10,0.732901296111665,0.01044033386073803,10,0.005798339048471881,0.0021021323057653953,10,0.17185206227037678,0.15600134691734824,10,0.38160910368794193,0.07029931272781827,10,0.3071816516912077,0.1871175163245557,10,0.3386914035410276,0.15495962862258697,10,0.1772512569083085,0.12342782653723017,10,0.8786791927195668,0.008287389102860813,10,0.5907392972910215,0.19393799086771438,10
fedavg,73,0.4188447017428082,0.049792831964040586,10,1.5127533288622426,0.10782027904067917,10,0.422583904691633,0.035715847314469924,10,0.7367896311066799,0.012452638082549091,10,0.006271733326152421,0.0025647816944167675,10,0.32315466809378474,0.17432886907238573,10,0.4470174459780525,0.15397050141100901,10,0.2705356351555352,0.17879001935834013,10,0.2136760630673674,0.16120107010906348,10,0.19899533090002086,0.1471505823155807,10,0.8766085433354254,0.006116002232057397,10,0.6019252256694712,0.14553547165348543,10
fedavg,74,0.40389469134974015,0.06058322289366275,10,1.5179478180075692,0.09033163559297049,10,0.4222631828369533,0.04891993502784774,10,0.7335992023928215,0.013522454260571849,10,0.00460317609436768,0.001833328681446,10,0.20638948120304157,0.17353539953480737,10,0.4282534971482252,0.0809770956355273,10,0.28632735520289143,0.19444941378459182,10,0.288310724781313,0.17754674387588967,10,0.19140248812190966,0.12380373011850297,10,0.8799634562293865,0.006774994930077292,10,0.5466158367614135,0.2161150243059753,10
fedavg,75,0.4411002547688557,0.02956955212460767,10,1.4926943255385992,0.11857872811365691,10,0.4419819044175016,0.0245514602793177,10,0.7417746759720838,0.010593138883688416,10,0.00575577792517366,0.0019548004425136187,10,0.29310069047872556,0.16176893891882133,10,0.4925844658884482,0.07167397268899514,10,0.30454743094802084,0.1640950561357789,10,0.29658626539700705,0.13700274179357677,10,0.20330673956290105,0.15563619610303983,10,0.8813645409684081,0.007849564248572959,10,0.6162116501384794,0.0596681905772404,10
fedavg,76,0.4043935551337213,0.03078125117790855,10,1.5143332818153492,0.060716582927451024,10,0.4135792735441447,0.031246686177096458,10,0.7333000997008974,0.008982307578424453,10,0.00486673104106079,0.0012255528674335282,10,0.26936079966615367,0.136302892955427,10,0.4458748072096494,0.0655381414889132,10,0.2870792507505754,0.19463770783865358,10,0.24291594370541736,0.14788527153894793,10,0.1573068482968601,0.14097831979208034,10,0.8797771017994837,0.007595412570595509,10,0.5484401345079094,0.2412630932492623,10
fedavg,77,0.4142756573235383,0.04656541551173396,10,1.5219044970313194,0.09993210198601855,10,0.42616846790148893,0.031450949077135464,10,0.7347956131605184,0.011474028914345015,10,0.0050021566127684105,0.0024432956225829893,10,0.25405751327398624,0.14208887093137518,10,0.4734518330232761,0.07355482043371352,10,0.26295905550916204,0.19023090683591573,10,0.23191930467153526,0.19263941611397398,10,0.18444433490040443,0.15541251444562812,10,0.8809905464802386,0.005606209462624874,10,0.6121070134061654,0.0998604451924586,10
fedavg,78,0.4144484581265024,0.045094102897835206,10,1.502717355877191,0.07132271208767714,10,0.4226601541589832,0.033228603815597356,10,0.7370887337986042,0.012292401408536416,10,0.00646612205562708,0.00288207425392029,10,0.3065810110378057,0.17104479204032721,10,0.4757263725738373,0.10299919247694383,10,0.30543707031075923,0.18076202955586995,10,0.2505995399948888,0.1693701531286365,10,0.14388498716586312,0.12978569529949666,10,0.8818324668086429,0.0052825051730615025,10,0.5370777589937195,0.1256385557126211,10
fedavg,79,0.4128059139989439,0.05176116179516012,10,1.5238480138814343,0.1164175045154998,10,0.43054057194572415,0.029840499750733364,10,0.7333998005982054,0.013245176547180389,10,0.0042727241175251,0.001400151602913236,10,0.22423280726559414,0.1760194579643477,10,0.404636734366356,0.1698254264510795,10,0.2747872510610546,0.17258297455070232,10,0.33130987292277614,0.14569716190521462,10,0.19849898362112478,0.14776364615413407,10,0.8806661310730368,0.006792566674423094,10,0.5755096176826654,0.16718054579276245,10
fedavg,80,0.42324140809565663,0.041284270925692756,10,1.5306872640566478,0.09333280617106805,10,0.43239370720635356,0.03277926590851328,10,0.7401794616151546,0.008034020136067433,10,0.0042589686467510305,0.002096989353706366,10,0.30634737029622816,0.15740348284994654,10,0.45751872904542523,0.1532196524729028,10,0.33382384050154007,0.15439671730076568,10,0.25091420853048757,0.14190893951421032,10,0.17062321893707272,0.14200241442181866,10,0.8827359061096066,0.006037248891176461,10,0.5607265832492361,0.2045171330983952,10
fedavg,81,0.411402473882569,0.05336270864170439,10,1.5253510525789955,0.11763102818494255,10,0.42213950701070135,0.037988518870895,10,0.7356929212362912,0.015718137985629144,10,0.00425584313433758,0.0010740703103051601,10,0.21919861871874255,0.17494618996341374,10,0.41619712254546554,0.14486776029217058,10,0.26787177233914733,0.16542951778681625,10,0.2666216824111561,0.17947795315586973,10,0.25333513379086814,0.13506933337009863,10,0.8828894269416887,0.0033391390774000734,10,0.573703560430915,0.15520484192057107,10
fedavg,82,0.4312294027836107,0.03694318959078881,10,1.5373473190595717,0.1265029297387508,10,0.4305451272781483,0.030030165728096397,10,0.7405782652043869,0.010305641711300386,10,0.00432877744399372,0.002959833927944114,10,0.2795771267168948,0.18422522107080266,10,0.4596415471104026,0.10279094267561555,10,0.3835436064775988,0.10900341723280754,10,0.2728420792809218,0.1380682871603062,10,0.1278893449394281,0.13504013146583596,10,0.8813387421340249,0.008737373274063528,10,0.6137733728260044,0.1093048442485724,10
fedavg,83,0.41567866661682507,0.048297331335521734,10,1.5032442613529897,0.10737167364305787,10,0.4330517169393048,0.02919118264194354,10,0.7350947158524427,0.013193793932995895,10,0.005399676149093981,0.002566139876699176,10,0.26026340619471944,0.18145832726937705,10,0.4250681815311429,0.12505760967116517,10,0.22328786697502823,0.19128743239982535,10,0.2652127284480225,0.17771685048685254,10,0.2578638753762769,0.10716544355460292,10,0.8838956862935106,0.004607316357896244,10,0.5941589214990749,0.1133130003891913,10
fedavg,84,0.4447467744687672,0.0380464326475513,10,1.512485954316996,0.09357765717056901,10,0.44219739013650017,0.03638369249237204,10,0.7422731804586241,0.008945343192884538,10,0.00529800718121086,0.003256795749593195,10,0.3087052309535113,0.14095621399859296,10,0.46960744789656517,0.08695639788574645,10,0.38762972843315935,0.0984196047199332,10,0.29824522257183284,0.1392368704205251,10,0.1313578619309344,0.1424166281208133,10,0.8809082094287488,0.003950315569225446,10,0.6367737200666186,0.11317266474936546,10
fedavg,85,0.42223210194687477,0.043744878459942925,10,1.4921217169861494,0.06602602358643493,10,0.4308068586054534,0.02931027497113398,10,0.7371884346959122,0.012158241799029041,10,0.00531638706578909,0.0034598470586019994,10,0.25954392729838965,0.15707946309215595,10,0.449873446844517,0.13402356287797917,10,0.2565098707226281,0.17222465226313594,10,0.20961121217478249,0.14919110542490477,10,0.2623271760544464,0.11384360600666982,10,0.8831999066199716,0.006713227280203076,10,0.6345591739133885,0.13943993667655183,10
fedavg,86,0.4362408081707814,0.040188169392830306,10,1.5085418033219526,0.10222618060258484,10,0.43320058235749104,0.03366896915745169,10,0.7410767696909273,0.014045289572276829,10,0.00439909959538196,0.0020289605406049282,10,0.313046318023094,0.1368646857914102,10,0.4799391007397983,0.06600209920848622,10,0.361066193456656,0.1124927614628633,10,0.2203620560046508,0.10425787254321879,10,0.15644626765623304,0.1535216650153675,10,0.8816009559455467,0.007806054431772814,10,0.6412247653694914,0.19474067270614068,10
fedavg,87,0.41439917336678456,0.058111275187152756,10,1.491247140440128,0.0981102715810852,10,0.42844132564273074,0.040826034468858706,10,0.7353938185443669,0.016750542006029993,10,0.005707827834173821,0.003400491225231765,10,0.25943656756415223,0.177619421773729,10,0.42720692056537624,0.1495681765284612,10,0.22537998434532236,0.2115684285795078,10,0.1876133214536768,0.16998190067625893,10,0.26925671571702947,0.11616689272765415,10,0.8832528262967883,0.005154174301117521,10,0.6486478776251463,0.09541786607303053,10
fedavg,88,0.4376456799917602,0.02565928471695363,10,1.5175402687648951,0.0893509748341149,10,0.4393720491378571,0.01873559167855748,10,0.7433698903290129,0.008706958002692085,10,0.00423365446318956,0.0014644452906381548,10,0.2771060978021853,0.1695920468915241,10,0.4773426615532089,0.0846356814593019,10,0.37770639915469484,0.09674327696809652,10,0.23930694344487446,0.14152509005305672,10,0.1785842299915526,0.16148127599529064,10,0.8814979708220718,0.004470543213718047,10,0.631975457173733,0.14719820117364535,10
fedavg,89,0.42388225423621567,0.05017474551063511,10,1.5219565864158413,0.11663203275523361,10,0.4350651820909432,0.04239635864631938,10,0.7389830508474576,0.011672529833707016,10,0.004484152458876329,0.00315409052621674,10,0.2730503559192555,0.17795284052882274,10,0.4160653892306506,0.12106545960253799,10,0.2868722251508423,0.1934419578318264,10,0.22235941721235836,0.17961304033899939,10,0.25573447980593117,0.1162543557467771,10,0.8824043208446278,0.0072831739362293835,10,0.6306895914898438,0.08851418682664748,10
fedavg,90,0.4347285218945796,0.03512905886845132,10,1.5147176099976418,0.10814826727096372,10,0.43781502176115755,0.02573487726143847,10,0.7418743768693918,0.00913108793004206,10,0.00385372632143192,0.0009427653143884745,10,0.2966526315935423,0.14738133888467056,10,0.47715134920169244,0.0807061568139114,10,0.3433873293376953,0.16331125962907458,10,0.21674710910005027,0.1957631208911936,10,0.18633602268471577,0.13408955002475956,10,0.8816995275179103,0.006357271972843762,10,0.6411256838264511,0.12501242879225877,10
fedavg,91,0.4435529976703719,0.05051299738251691,10,1.5292537323142572,0.11513272361343359,10,0.4505094830270474,0.03940542717813333,10,0.7433698903290129,0.012864463954706473,10,0.00532462204926299,0.0045439572030124276,10,0.2624851855686016,0.1899774797364577,10,0.4711571481523996,0.08497360997365196,10,0.33641736325330285,0.1640300208168465,10,0.2766129409426263,0.1867834856661516,10,0.22994963269403573,0.13803196325665162,10,0.8824691907605555,0.006356627327541886,10,0.6457795223210813,0.10288074245230489,10
fedavg,92,0.4426548727263303,0.041438929775879235,10,1.5240253879921744,0.1337611243723368,10,0.4447028856747826,0.02550353009887018,10,0.7452642073778664,0.012067515889242484,10,0.0043548387550984705,0.0016766548128280647,10,0.3165356980138956,0.13006102484647503,10,0.5016844740739532,0.05868697227831438,10,0.29871229663912946,0.20495622537701697,10,0.19778452889842862,0.17842986557630203,10,0.24968873514237036,0.09001370452903124,10,0.8833191563538669,0.006698767960785436,10,0.6508592199626683,0.15190430588827789,10
fedavg,93,0.4401554924210075,0.05203182609924759,10,1.540800362789738,0.07662533415683308,10,0.4440444102387896,0.035638199469910196,10,0.7433698903290129,0.011014329750203977,10,0.00347409151535063,0.0017020353669764054,10,0.24929371396197658,0.1912948561933375,10,0.4192366688449347,0.15181463714941476,10,0.35637933147283324,0.13212181494217196,10,0.2739833992643369,0.16335529633115414,10,0.24275218831307277,0.12578967286270024,10,0.8814862015568405,0.007093936869523081,10,0.6579569435330579,0.0672303182647901,10
fedavg,94,0.43832058083193964,0.03877046250664331,10,1.547973606664899,0.09188961506360954,10,0.4432887038273455,0.027866069950283248,10,0.7440677966101694,0.010254608743050432,10,0.0038517208710585104,0.0037463981430040125,10,0.24007015406501925,0.15624026005583902,10,0.48532738974919026,0.11047560926389258,10,0.32523898350830427,0.1653629116618358,10,0.22969012969012964,0.16020764887812272,10,0.2516188266621501,0.09877895264836557,10,0.8834705442446594,0.0037530124636555844,10,0.6528280379041249,0.15024798887158922,10
fedavg,95,0.4439123160812626,0.028109616001826758,10,1.5364664392599674,0.0943072615044011,10,0.44619895569544277,0.02528656343741074,10,0.7445663010967098,0.00953753141007533,10,0.00434776450856229,0.001766541725521619,10,0.2785035385035385,0.16301052801518345,10,0.4668060493264143,0.059898972628064394,10,0.3364291246586898,0.18210780914380056,10,0.264156590124332,0.22928407952559224,10,0.2213683323212708,0.1552614519942073,10,0.8834201771214465,0.006635489303635854,10,0.6567024005131463,0.07630299516502449,10
fedavg,96,0.43207846732590954,0.031823617186680746,10,1.5212639906173453,0.09689332850405723,10,0.4494723695192079,0.029696875579689683,10,0.7417746759720838,0.012611276810242785,10,0.004223230124934229,0.0013221472624411926,10,0.21908978290668385,0.1800457834609892,10,0.45133598222432453,0.1012265825617086,10,0.3090671201084918,0.15473832965727435,10,0.30960087749867427,0.1428465313081636,10,0.25096891427377405,0.1248233382338497,10,0.8858657253583335,0.005675844538317178,10,0.5986208689110845,0.16207742373739634,10
fedavg,97,0.44839857030313973,0.031524654471675795,10,1.5519701871415552,0.09403253761611656,10,0.4483064324750507,0.024824440791153222,10,0.7458624127617148,0.006753054484810896,10,0.0036322732747397697,0.0013217626008803808,10,0.3095097558568619,0.1721482731563023,10,0.4752175851828627,0.04684981155988795,10,0.36995520767404416,0.15559628795840852,10,0.2834799226539963,0.19031859727164016,10,0.192378719231645,0.12569656135193802,10,0.8844582418229509,0.005317984303508912,10,0.623790559699617,0.12686592896684656,10
fedavg,98,0.4413578340207359,0.023829842286457414,10,1.5580603388228185,0.10093301353605706,10,0.45057636194638534,0.021032582241277194,10,0.7405782652043869,0.011139961182381117,10,0.0032314325479977403,0.0013586017857346421,10,0.23660115721873448,0.18835208799120487,10,0.48083896308141033,0.062394403602657224,10,0.2657368942826505,0.16890090023643137,10,0.3184306982119825,0.16422343527772257,10,0.2619793386244704,0.1155126753402715,10,0.8845018312492023,0.005292542757104419,10,0.6414159554767013,0.08274573111977594,10
fedavg,99,0.4512922208265001,0.03355252310350476,10,1.5514976746717455,0.11235418610948862,10,0.45310257584262265,0.027453173377357563,10,0.7455633100697906,0.008014750572274036,10,0.00395187491998674,0.0017635688711406658,10,0.29043689003456474,0.1798892851578072,10,0.4627023123498267,0.09136581372226747,10,0.3980605157421622,0.09759546761060839,10,0.29283806140949,0.14049342276781063,10,0.16115413232832734,0.14741977516952567,10,0.8853274586299499,0.006313634636935604,10,0.66852617529118,0.11353493920757844,10
fedavg,100,0.4358591082650866,0.04460271589587908,10,1.5313594367128545,0.1070232714895884,10,0.44669994203952046,0.028058510673455227,10,0.7396809571286141,0.013388246270025713,10,0.0038443319360313795,0.0015067737923135285,10,0.2775772234396214,0.17112842022728902,10,0.44372811928817013,0.1037620766350197,10,0.28510894229137324,0.1653156162093097,10,0.2695000499274059,0.20716887103319093,10,0.26168436488844776,0.12034980440738763,10,0.885315789894164,0.00551682144384911,10,0.6280992681264237,0.11441457589675048,10
fedavg,101,0.42837338980718875,0.03313322686101021,10,1.5660714279143426,0.091386625119188,10,0.4247755438856141,0.03552305560489729,10,0.7396809571286141,0.011857003703111877,10,0.00346580587201471,0.0013382094709938096,10,0.2721612245688666,0.11801534930566868,10,0.48069613815224976,0.08125082506571063,10,0.33238015014844796,0.1805749411077252,10,0.26302653802803605,0.1278692813030533,10,0.16221447435362255,0.15486966240183306,10,0.8843434902331253,0.005683356467598717,10,0.6037917131659734,0.13512629804780385,10
fedavg,102,0.442216368934124,0.038105446828992896,10,1.5372691917811647,0.09692638479938565,10,0.4446918713077964,0.029298475362300076,10,0.736989032901296,0.013522454260571814,10,0.00347668086359752,0.0014482990673100082,10,0.33140057532476497,0.11503264368856028,10,0.4895238329446093,0.06797623445939917,10,0.23164073843451866,0.19739404460153345,10,0.3052439059673133,0.2173763544178769,10,0.2250153260734391,0.1492741041444478,10,0.8844684509741919,0.0056709156179679775,10,0.6282217528200311,0.11550464057092105,10
