round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,4347.874675562002,443.78664192949907,0.9733801626853774,0.30824618481860677,6,0.30824618481860677,0.3
2,4941.041841561914,503.10418153275293,0.6113072525508251,0.31062048661843383,0,0.31062048661843383,0.3
3,3849.9917669852266,393.99828742685884,0.751265323744327,0.39283160056443295,2,0.39283160056443295,0.3
4,5487.4225774301085,557.7422577422577,0.5995963977946456,0.042899835296612635,1,0.22824607832728003,0.3
5,4111.1976208792685,420.1197374054517,0.5025868351316438,0.2373533531417225,0,0.25964663842530356,0.3
6,4372.341949288668,446.2341943770515,0.486192696440137,0.22168570838070956,3,0.22168570838070956,0.3
7,4872.085057799345,496.20850577993434,0.49798831932744525,0.16381563647443748,5,0.20501667113840016,0.3
8,4773.320964749649,486.3320964749536,0.49807151821163287,0.23893452070802115,0,0.23893452070802115,0.3
9,4592.035107752852,468.20351077493933,0.44653330317248713,0.21941787311992028,3,0.21941787311992028,0.3
10,4575.984016122109,466.59840159840155,0.4548564025874331,0.22284099789417822,3,0.22284099789417822,0.3
11,4898.891152173973,498.853860425289,0.7913400076331276,0.4970230326553398,3,0.4970230326553398,0.3
12,3912.367195460798,400.1992293420864,1.7353853354016289,0.5496373092117693,4,0.5496373092117693,0.3
13,5581.321536383627,567.132153560725,0.5288444967195794,0.03826034809590336,4,0.18448264953102686,0.3
14,5220.034251501009,531.0034251462823,0.5078322137986616,0.20504384569375458,0,0.20504384569375458,0.3
15,5623.683459397746,571.3683459397746,0.5256974945852759,0.016760698004043922,3,0.18150469640164404,0.3
16,3823.2773140412855,391.3268160411018,0.48758458035117747,0.2947426352801494,4,0.2947426352801494,0.3
17,4012.893509075522,410.28928214642497,0.43756310833160594,0.2660049779816355,0,0.2660049779816355,0.3
18,3655.042977976367,374.4686741829599,0.7518712341756579,0.5260092886809022,5,0.5260092886809022,0.3
19,4683.208221127455,477.3208220351077,0.5307362338043011,0.05126913307056257,2,0.217391630117677,0.3
20,4723.923220637338,481.3923219637505,0.5059137090542025,0.21855937095316444,1,0.21855937095316444,0.3
21,4202.223491797245,429.2223490794919,0.43898286524522745,0.18505229753810626,2,0.20091205734753056,0.3
22,3984.5369019795035,407.406450692165,0.6896331564652289,0.43687023007230513,0,0.43687023007230513,0.3
23,4116.910248309375,420.64378478664196,0.5568335857096927,0.27842859422308497,0,0.27842859422308497,0.3
24,5143.011274579707,523.3011274439846,0.5600843301953404,0.29677736926402826,5,0.29677736926402826,0.3
25,5003.90535365634,509.3904666761809,0.5090807744279231,0.2843711317295752,1,0.2843711317295752,0.3
26,4383.055737511126,447.3055515912659,0.48277388930421167,0.32261408009511866,2,0.32261408009511866,0.3
27,4434.2594779496585,452.4241472812901,0.5434787052258947,0.3097332538384361,1,0.3097332538384361,0.3
28,4591.100328244644,468.1100328243185,0.44470800420287626,0.17096863252211886,2,0.2235273232923522,0.3
29,5539.069501926646,562.9069501926645,0.46866487150388836,0.013795841145591898,5,0.21121110948033178,0.3
30,5164.84658198944,525.4846581989439,0.45081943963544385,0.20725444867631282,2,0.20725444867631282,0.3
31,5636.189524761697,572.6189524760953,0.40814139646998865,0.023424560713173774,0,0.21176291264505265,0.3
32,4492.043670618558,458.20436706150997,0.3929189438515927,0.25805174510832407,3,0.25805174510832407,0.3
33,5311.885257599704,540.1885257599544,0.4140952239372121,0.025007916476979777,5,0.28128974018665714,0.3
34,4542.491794060479,463.24917939203647,0.41197595979914053,0.2898346604600989,4,0.2898346604600989,0.3
35,4689.660419855835,477.966033966034,0.40678725456272513,0.05631073672457941,3,0.2988423119252621,0.3
36,4764.467775564238,485.4466961609819,0.406553785075505,0.04760304474905306,1,0.29144541941433666,0.3
37,4450.793184760722,454.07849293563584,0.3586791857835402,0.061824686357091076,2,0.285150727480453,0.3
38,4169.980907360119,425.9152276295133,1.4532149518651023,0.37844478743740395,5,0.4429838277530826,0.3
39,5450.015698587128,554.0015698587127,0.5325505780700301,0.26768684691950073,2,0.26768684691950073,0.3
40,4952.30581700445,504.1953760525189,1.6868081870884162,0.7301600392719055,2,0.7301600392719055,0.3
41,3217.69411173315,330.7685171970886,0.7698237365271207,0.4336711839304973,4,0.4336711839304973,0.3
42,4791.494220065653,488.1494220065649,0.38037787835423803,0.2943869600632185,3,0.2943869600632185,0.3
43,4911.782503211134,500.1782503211074,0.39097176875576123,0.24826498440891512,0,0.24826498440891512,0.3
44,4536.193816356925,462.57214214357066,1.0687655349089695,0.5849071395447732,0,0.5849071395447732,0.3
45,5459.570429570431,554.957042957043,0.4547965624463222,0.2896627846715523,3,0.2896627846715523,0.3
46,4340.414550823762,442.95632938490076,0.5147498052510647,0.2785309347437683,6,0.2785309347437683,0.3
47,3899.24526940535,398.9245040673612,0.6936508745291298,0.39449260484179827,5,0.39449260484179827,0.3
48,5330.191245217916,542.0191237334094,0.29434214849592816,0.044952828401529504,3,0.26138877370274377,0.3
49,3940.6140425552394,403.0605109176537,0.5828575598094319,0.46879445722423563,4,0.46879445722423563,0.3
50,4616.204483811612,470.6203796203796,0.5072931641015647,0.3780037063716997,0,0.3780037063716997,0.3
51,4739.717425431802,482.9717425431711,0.34055468409155243,0.28104551805114814,5,0.28104551805114814,0.3
52,3832.9890147999276,392.29798772655914,0.514618485117852,0.36366581471304066,5,0.36366581471304066,0.3
53,5047.4974765331835,513.749678892536,0.4808215494483865,0.43069300611132116,0,0.43069300611132116,0.3
54,4385.365513906465,447.53475096332244,0.554050477858437,0.3998241132706548,1,0.3998241132706548,0.3
55,5229.823034885125,531.9823034108748,0.2513243834734062,0.06203517416169055,3,0.22662074742212965,0.3
56,4444.872351644827,453.4872270586556,0.24495146295138723,0.07468092593939228,0,0.23193140188228667,0.3
57,3473.4020036588236,356.3036963036963,1.2198914092295614,0.6055621162093041,5,0.6055621162093041,0.3
58,5447.301270158422,553.7301270158413,0.350159800944101,0.05656213732067577,4,0.20984761709540733,0.3
59,5095.862708719853,518.5862708719851,0.3311625714596399,0.24716304467699016,5,0.24716304467699016,0.3
60,4198.209157674217,428.8208933923219,0.41338100871975,0.36152352704895674,4,0.36152352704895674,0.3
61,4575.349813995946,466.49935778507205,0.8506546529484807,0.6638978152436965,5,0.6638978152436965,0.3
62,5009.948315206206,509.994005994006,0.43695021158276326,0.1843144792743713,0,0.18804691171912263,0.3
63,4509.437705153535,459.9437705151991,0.35620239158496986,0.2761452125196117,4,0.29808518000337186,0.3
64,4446.178786587958,453.5327529613244,0.36903914831390344,0.2561018890837224,6,0.2561018890837224,0.3
65,3803.2798191762736,389.3271014699586,0.7644690357934004,0.5381879781271985,3,0.5381879781271985,0.3
66,4393.527900810619,448.35279006707583,0.3400814337356048,0.3657454887774079,5,0.3657454887774079,0.3
67,4468.677037248554,455.8677037248465,0.31601817185245246,0.27312691372190634,4,0.27312691372190634,0.3
68,3078.6777414920944,316.86770372484654,0.39238908755526053,0.23971084175994092,0,0.23971084175994092,0.3
69,3367.7972067737355,345.7414014556872,1.0219893043496417,0.45296020546295757,5,0.45296020546295757,0.3
70,4796.259454838413,488.62594548308834,0.3931790621568679,0.055128092872138476,2,0.3299202825137885,0.3
71,4587.172832690266,467.7172827172827,0.4858500023824796,0.48273858039007284,3,0.48273858039007284,0.3
72,5159.746781271988,524.9745968317396,0.22162130357678533,0.10971436017531865,0,0.17594485476878374,0.3
73,4487.9044022648195,457.7548166119594,1.0275968554818178,0.6939403867063164,5,0.6939403867063164,0.3
74,5562.447552447554,565.2447552447552,0.3644859568811333,0.2863969768190147,2,0.2863969768190147,0.3
75,4084.801860642067,417.4329955758527,1.499623790534978,0.7967421049557474,1,0.7967421049557474,0.3
76,4326.982500346167,441.69815898387327,0.682976885911156,0.2104254416045874,4,0.45788485061183765,0.3
77,5180.580847731236,527.0580847723705,0.29194269906874554,0.034333276955788423,5,0.20022906205777433,0.3
78,4446.814834688439,453.68146139574714,0.497252027331203,0.46436349217664885,2,0.46436349217664885,0.3
79,4303.4693933906665,439.34693877551024,0.33484603678202607,0.3749763985921125,4,0.3749763985921125,0.3
80,5349.140859140861,543.914085914086,0.2586239081250464,0.2923719308476482,2,0.2923719308476482,0.3
81,4138.799771797028,422.87997716569146,0.21659442686411273,0.28838735525342735,4,0.28838735525342735,0.3
82,4200.271167575677,428.97987726559154,0.9313306212113671,0.6873033458467687,0,0.6873033458467687,0.3
83,4742.363350972965,483.236335093478,0.33545665959802884,0.16568757625839578,5,0.2656348922516192,0.3
84,5055.611531329281,514.5611531325817,0.48689001327763975,0.5234505223515356,3,0.5234505223515356,0.3
85,4657.761687836446,474.74054516911656,1.188627856836861,0.752709229024438,5,0.752709229024438,0.3
86,4990.032210128844,508.00313971742537,0.3080099206114164,0.22015937190690008,6,0.22015937190690008,0.3
87,4233.034201848081,432.2677322677322,0.8118119013943218,0.6862370331204143,4,0.6862370331204143,0.3
88,4484.70672184967,457.47067218495795,0.35660619389590775,0.24653818080405984,3,0.24929939785228816,0.3
89,5490.7546517268265,558.0746396460682,0.23888565501413853,0.2262994395336556,6,0.2262994395336556,0.3
90,3799.258763035838,388.8906807478236,1.2231247738370918,0.6784718888125799,3,0.6784718888125799,0.3
91,5345.914772808615,543.5914085914086,0.7011884133268823,0.5492130389128553,1,0.5492130389128553,0.3
92,4560.137229502382,465.01370058512913,0.4755625942354182,0.4889330881302844,4,0.4889330881302844,0.3
93,4128.946467247784,421.85814185814183,0.9049199860792274,0.5433922894582068,5,0.5433922894582068,0.3
94,5003.441065266602,509.34408448694165,0.623239664060441,0.5488821377344278,3,0.5488821377344278,0.3
95,5767.022977022978,585.7022977022976,0.2072882815910621,0.03777532921413839,3,0.20349015746867424,0.3
96,4947.347159374148,503.7346938775511,0.32509982216390987,0.5036226105927122,2,0.5036226105927122,0.3
97,4489.2211495956835,457.9212216355073,0.6852910347895521,0.6547688859980748,4,0.6547688859980748,0.3
98,4063.345606714989,415.3336663336663,0.5166721811065832,0.41136210718329597,5,0.41136210718329597,0.3
99,3647.426559910919,373.73997431140293,0.6697166723522164,0.35066640890606837,2,0.3848347988017015,0.3
100,4869.065220493795,495.9065220493792,0.23164846147121,0.16033818007642814,5,0.23424752406581104,0.3
101,3829.2838232282274,391.9275010703582,0.38443462292603986,0.4997648290594437,2,0.4997648290594437,0.3
102,3924.0499283464724,401.4023119737405,0.5663453956001776,0.3637292261326354,3,0.3874480675976941,0.3
103,5269.409162266306,535.9409162266305,0.1973278937657326,0.3121333555205174,2,0.3121333555205174,0.3
104,4714.8068425406755,480.48066219494785,0.4174849468227243,0.44193993363624356,2,0.44193993363624356,0.3
105,4019.9133091341473,410.9560439560439,0.5391158161629772,0.4921059703195321,2,0.4921059703195321,0.3
106,4557.261310260129,464.7261310118453,0.22567873402834468,0.22902518526888888,3,0.24713272635591302,0.3
107,4740.15555886784,483.01555587269877,0.3370021832126601,0.4913733225713963,4,0.4913733225713963,0.3
108,4750.378193238794,484.03781932353365,0.31640685130415946,0.3547383935628005,3,0.3547383935628005,0.3
109,3996.40098472307,408.6392179249322,0.6753437334588106,0.5637511154082305,3,0.5637511154082305,0.3
110,4522.045107921049,461.1572713001284,1.302473560376144,0.7722142640364037,0,0.7722142640364037,0.3
111,4157.197339248583,424.71970886256594,0.7098558922326821,0.5491463411808439,4,0.5491463411808439,0.3
112,4028.482638791136,411.8464392750107,0.44347543886229934,0.36502661054232755,0,0.36502661054232755,0.3
113,4509.5347564800195,459.9534750963323,0.38268461435355255,0.5073854352013655,3,0.5073854352013655,0.3
114,4469.860145420064,455.986013986014,0.291734328424681,0.41065194147933615,2,0.41065194147933615,0.3
115,4834.130156335104,492.41301555587273,0.17037850718029798,0.10741255157996092,5,0.24153001841711697,0.3
116,4816.970172684459,490.69701726844585,0.17629312961290086,0.21054132495205838,2,0.24234475784877185,0.3
117,5230.429570429572,532.0429570429571,0.2281946287222489,0.3592019730235503,3,0.3592019730235503,0.3
118,5098.413015555873,518.8413015555873,0.21834794293842708,0.16269831546820462,5,0.3156574340965549,0.3
119,4252.218006204157,434.22177822177827,0.35328533411584057,0.41467764802440127,5,0.41467764802440127,0.3
120,5111.576994434141,520.1576994434138,0.2126411979422891,0.3062160490770542,3,0.3062160490770542,0.3
121,4528.460191378158,461.8460111317254,0.1933960848991457,0.1333283601507877,5,0.2559739056245048,0.3
122,5733.208220351079,582.3208220351078,0.18803012911909472,0.025763120072915396,3,0.22762745147898295,0.3
123,4468.716337809362,455.8715570144142,0.3305140524632854,0.42916587618892493,0,0.42916587618892493,0.3
124,4213.654916650154,430.36549165120596,0.2279728154330642,0.3491267569898509,3,0.3491267569898509,0.3
125,4780.1250399564715,487.0107035821321,1.1455894632179635,0.7438956044791217,1,0.7438956044791217,0.3
126,4901.108891108893,499.11088911088905,0.264828187370849,0.2380809373964807,2,0.2802175241201717,0.3
