round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,4,140,1310.0000353340838,4202.774374124306,0.1584130155558727,1.8805598590708286,0.9557466649379343,3.2082246265378838
1,2,245,2360.000000000555,4202.774374124306,0.156272299129442,2.468560809527049,0.6869891913058919,1.7808365992047956
1,3,700,6910.000000000002,4202.774374124306,0.15612958470101326,3.883613790048558,0.3687901111148136,0.6082162625360789
1,0,186,1770.0000002775555,4202.774374124306,0.13757670900528043,2.5802927859345144,0.8429012806789181,2.374448798567946
1,6,396,3870.0000000000014,4202.774374124306,0.09604681033252462,2.0258026717490303,0.21130277316236212,1.0859882103680372
1,1,620,6110.000000000002,4202.774374124306,0.1374339945768517,4.36842159709489,0.4129653185469389,0.6878517797257454
1,5,700,6910.000000000002,4202.774374124306,0.15812758669901528,4.260980187687405,0.4098030495934107,0.6082162625360789
2,5,700,6910.000000000002,4658.564514016041,0.15812758669901528,4.204368710755741,0.4482109941078314,0.6741772089748249
2,3,105,960.0014115816389,4658.564514016041,0.15612958470101326,1.6854325909905807,1.2769586508696615,4.852664233421156
2,1,279,2700.0000000000164,4658.564514016041,0.1374339945768517,2.4936728540400352,0.5913192225923436,1.7253942644503752
2,4,700,6910.000000000002,4658.564514016041,0.1584130155558727,4.091517715980939,0.4369677284995716,0.6741772089748249
2,6,154,1450.0000080833054,4658.564514016041,0.09604681033252462,0.7108359066150528,0.2193493811963409,3.2128030952041193
2,2,630,6210.000000000002,4658.564514016041,0.156272299129442,3.455907267965296,0.40513950791994313,0.7501714193262544
2,0,620,6110.000000000002,4658.564514016041,0.13757670900528043,3.7035700037703916,0.3884868996359823,0.7624491839633454
3,5,560,5510.000000000002,5963.5193378050535,0.15812758669901528,3.732280747990171,0.6387530406733694,1.0823084097649822
3,2,700,6910.000000000002,5963.5193378050535,0.156272299129442,3.426666087778781,0.46214512134842933,0.8630274005506587
3,0,558,5490.000000000002,5963.5193378050535,0.13757670900528043,3.611266622054345,0.5396780537845121,1.086251245501831
3,6,396,3870.0000000000014,5963.5193378050535,0.09604681033252462,0.46437196315638524,0.06872909171420839,1.5409610692002718
3,1,527,5180.000000000002,5963.5193378050535,0.1374339945768517,3.238337065620029,0.5123763699557238,1.1512585594218245
3,3,700,6910.000000000002,5963.5193378050535,0.15612958470101326,3.4751108602008953,0.46825071873571705,0.8630274005506587
3,4,700,6910.000000000002,5963.5193378050535,0.1584130155558727,4.193884774647932,0.5733660050739922,0.8630274005506587
4,6,44,350.8727963568088,4547.000124786772,0.09604681033252462,0.3439473360673421,0.42810486665908104,12.959112738289482
4,3,560,5510.000000000002,4547.000124786772,0.15612958470101326,3.214317549050733,0.4141401640237378,0.8252268829014103
4,5,70,610.0563920873398,4547.000124786772,0.15812758669901528,1.5489933793549984,1.8256275821484955,7.453409526993028
4,1,403,3940.000000000001,4547.000124786772,0.1374339945768517,3.7642530851051257,0.5970376634075504,1.1540609453773532
4,4,700,6910.000000000002,4547.000124786772,0.1584130155558727,3.949420770328253,0.4116908226448973,0.6580318559749306
4,2,700,6910.000000000002,4547.000124786772,0.156272299129442,3.519927764787063,0.3619617435360025,0.6580318559749306
4,0,620,6110.000000000002,4547.000124786772,0.13757670900528043,3.8826570437261534,0.39751882786568776,0.7441898731238578
5,2,595,5860.000000000002,4839.4763311473525,0.156272299129442,3.5209593620943824,0.45440569785863205,0.825849203267466
5,4,35,262.252839954494,4839.4763311473525,0.1584130155558727,0.8381355670694925,2.4500971340094857,18.453475401780572
5,5,700,6910.000000000002,4839.4763311473525,0.15812758669901528,3.9037007970198188,0.4323191654955088,0.7003583691964329
5,3,700,6910.000000000002,4839.4763311473525,0.15612958470101326,3.8741938258289186,0.42363016017845345,0.7003583691964329
5,0,496,4870.000000000001,4839.4763311473525,0.13757670900528043,3.4096267623796064,0.4661451463191459,0.9937323061904213
5,6,440,4310.000000000002,4839.4763311473525,0.09604681033252462,0.4009269951923604,0.04323837321527428,1.1228483366931208
5,1,465,4560.000000000002,4839.4763311473525,0.1374339945768517,2.977212390101436,0.4342476879508597,1.061288669111261
6,2,280,2710.0000000000146,4451.761096050326,0.156272299129442,2.4236707824068353,0.6221830679670377,1.6427162716052777
6,4,700,6910.000000000002,4451.761096050326,0.1584130155558727,3.6834924281350307,0.37592780180282603,0.6442490732344899
6,5,665,6560.000000000001,4451.761096050326,0.15812758669901528,3.5685756596154277,0.3829398495469079,0.6786221183003545
6,6,440,4310.000000000002,4451.761096050326,0.09604681033252462,0.7314059709741773,0.07255979179693958,1.0328912055801216
6,3,210,2010.0000000221403,4451.761096050326,0.15612958470101326,2.281582584820286,0.7889640056977998,2.2148065154235272
6,1,620,6110.000000000002,4451.761096050326,0.1374339945768517,3.5017319785274905,0.35064504926320494,0.7286024707120008
6,0,248,2390.0000000004047,4451.761096050326,0.13757670900528043,2.4619716976215713,0.6309020250172509,1.8626615464642562
7,5,105,960.0014115816389,3948.2571312983387,0.15812758669901528,1.1742290389840881,0.763649402210401,4.112761797707604
7,0,527,5180.000000000002,3948.2571312983387,0.13757670900528043,3.358722463423376,0.35220434064572453,0.7622118014089454
7,4,700,6910.000000000002,3948.2571312983387,0.1584130155558727,3.667504575857063,0.33196240840457036,0.5713830870185728
7,3,700,6910.000000000002,3948.2571312983387,0.15612958470101326,3.677196419805245,0.32804197217962455,0.5713830870185728
7,6,440,4310.000000000002,3948.2571312983387,0.09604681033252462,0.5783298590727295,0.05088464165896571,0.9160689399764123
7,2,280,2710.0000000000146,3948.2571312983387,0.156272299129442,2.08078101939084,0.4737448664059016,1.4569214506635857
7,1,62,530.1310020508638,3948.2571312983387,0.1374339945768517,1.2838080521276636,1.314063919247041,7.4477008815257335
8,2,700,6910.000000000002,5187.508206079636,0.156272299129442,3.905453035419807,0.4581779351167803,0.7507247765672409
8,4,700,6910.000000000002,5187.508206079636,0.1584130155558727,3.633044371725787,0.43205826043773543,0.7507247765672409
8,5,455,4460.000000000002,5187.508206079636,0.15812758669901528,2.7598149558434204,0.5075882319350906,1.16311843185642
8,1,620,6110.000000000002,5187.508206079636,0.1374339945768517,3.389081878395425,0.3954520373993021,0.8490193463305457
8,0,465,4560.000000000002,5187.508206079636,0.13757670900528043,3.136407290361106,0.4908754643954856,1.137611448701674
8,3,350,3410.000000000001,5187.508206079636,0.15612958470101326,2.5824488390511857,0.6133683305186051,1.5212634035424148
8,6,330,3210.000000000001,5187.508206079636,0.09604681033252462,0.5413840872118337,0.08403151578595909,1.6160461701182662
9,6,396,3870.0000000000014,4714.128728414446,0.09604681033252462,0.4521712888377366,0.05290252512767077,1.218121118453345
9,0,310,3010.0000000000014,4714.128728414446,0.13757670900528043,2.2515632906706884,0.48513657493279705,1.566155723725729
9,1,620,6110.000000000002,4714.128728414446,0.1374339945768517,3.3987388870208433,0.36038955667806527,0.7715431634066194
9,2,315,3060.0000000000014,4714.128728414446,0.156272299129442,2.2870217878962076,0.5505950654644258,1.540564943926289
9,5,700,6910.000000000002,4714.128728414446,0.15812758669901528,3.8025290459228898,0.4102074780490366,0.6822183398573727
9,3,280,2710.0000000000146,4714.128728414446,0.15612958470101326,2.2239052430089137,0.6039953984498219,1.7395308960938822
9,4,700,6910.000000000002,4714.128728414446,0.1584130155558727,3.6628977161857184,0.3958576507626626,0.6822183398573727
10,2,700,6910.000000000002,4199.62755497596,0.156272299129442,4.088707335931262,0.3883298333146934,0.6077608617910216
10,4,455,4460.000000000002,4199.62755497596,0.1584130155558727,2.764061897371507,0.4123011474024108,0.9416205280215154
10,6,132,1230.0000820831015,4199.62755497596,0.09604681033252462,0.4158524144072323,0.1363728165484283,3.4143311176561566
10,3,140,1310.0000353340838,4199.62755497596,0.15612958470101326,1.411072962340185,0.706275504644288,3.2058224745810384
10,5,700,6910.000000000002,4199.62755497596,0.15812758669901528,3.959056273530272,0.3804801874652974,0.6077608617910216
10,0,124,1150.0001906837483,4199.62755497596,0.13757670900528043,1.4754923215878937,0.7413012533845686,3.6518494422848873
10,1,620,6110.000000000002,4199.62755497596,0.1374339945768517,3.646683312648873,0.34447823372046665,0.6873367520418918
11,0,620,6110.000000000002,4325.607473505932,0.13757670900528043,3.7433592843509502,0.3645963573984037,0.7079553966458152
11,1,248,2390.0000000004047,4325.607473505932,0.1374339945768517,1.8616663154065491,0.4630684755288301,1.809877603977071
11,4,105,960.0014115816389,4325.607473505932,0.1584130155558727,1.6744968973562495,1.1952271335694316,4.50583449286739
11,5,700,6910.000000000002,4325.607473505932,0.15812758669901528,4.113363798851655,0.40716817369180547,0.6259923984813214
11,6,264,2550.0000000000755,4325.607473505932,0.09604681033252462,0.38561561489364193,0.06282673414908065,1.6963166562767857
11,2,700,6910.000000000002,4325.607473505932,0.156272299129442,4.104958937692994,0.40156872195315874,0.6259923984813214
11,3,385,3760.0000000000014,4325.607473505932,0.15612958470101326,2.412767580113373,0.4333711087981213,1.1504275195494496
12,2,700,6910.000000000002,5241.545225053252,0.156272299129442,4.355038070527626,0.5162442737917782,0.758544895087301
12,3,700,6910.000000000002,5241.545225053252,0.15612958470101326,3.898470900993388,0.46170097466117427,0.758544895087301
12,0,465,4560.000000000002,5241.545225053252,0.13757670900528043,3.059242088498885,0.48378595570620303,1.1494616721608004
12,4,560,5510.000000000002,5241.545225053252,0.1584130155558727,3.2688565275326296,0.49260005871320306,0.9512786252365245
12,5,700,6910.000000000002,5241.545225053252,0.15812758669901528,4.320101764675152,0.5181827005788484,0.758544895087301
12,6,44,350.8727963568088,5241.545225053252,0.09604681033252462,0.43618501015814365,0.6258400077276403,14.93859107767087
12,1,341,3320.0000000000014,5241.545225053252,0.1374339945768517,2.273430187866723,0.49328401896355184,1.5787786822449548
13,4,700,6910.000000000002,4639.556158127589,0.1584130155558727,3.8174073417951644,0.406029655111996,0.6714263615235293
13,0,310,3010.0000000000014,4639.556158127589,0.13757670900528043,2.499114241961195,0.529957406608286,1.541380783431092
13,2,420,4110.000000000002,4639.556158127589,0.156272299129442,2.9394692721714275,0.5185439126687039,1.1288457805663228
13,3,490,4810.000000000001,4639.556158127589,0.15612958470101326,3.0831442354949226,0.46431253277935397,0.9645646898394153
13,5,315,3060.0000000000014,4639.556158127589,0.15812758669901528,2.6892100145747895,0.6447440933972506,1.516194822917512
13,6,440,4310.000000000002,4639.556158127589,0.09604681033252462,0.2658915325948277,0.027490751985171733,1.076463145737259
13,1,620,6110.000000000002,4639.556158127589,0.1374339945768517,3.5729539704249036,0.3728694624088139,0.7593381600863481
14,6,352,3430.000000000001,4322.451285139946,0.09604681033252462,0.3745206925847722,0.04533094282476676,1.2601898790495465
14,3,700,6910.000000000002,4322.451285139946,0.15612958470101326,4.326229155150323,0.4225195263700413,0.6255356418436968
14,1,62,530.1310020508638,4322.451285139946,0.1374339945768517,1.4452958646697334,1.619562955697333,8.153553118791617
14,5,245,2360.000000000555,4322.451285139946,0.15812758669901528,1.982409384385712,0.5741417017764392,1.8315471547198854
14,0,620,6110.000000000002,4322.451285139946,0.13757670900528043,3.7700379465200644,0.3669268859209852,0.7074388355384524
14,4,700,6910.000000000002,4322.451285139946,0.1584130155558727,4.0225026007704905,0.3986017993823188,0.6255356418436968
14,2,350,3410.000000000001,4322.451285139946,0.156272299129442,2.7082327631652268,0.5364678716936099,1.2675810220351744
15,6,440,4310.000000000002,4045.543398775078,0.09604681033252462,0.5432451541545121,0.04897544627189726,0.9386411598086024
15,5,420,4110.000000000002,4045.543398775078,0.15812758669901528,2.916497082977217,0.45394603998422345,0.9843171286557363
15,4,70,610.0563920873398,4045.543398775078,0.1584130155558727,1.3530624655574428,1.421397641548345,6.631425309606281
15,1,403,3940.000000000001,4045.543398775078,0.1374339945768517,2.7796662988988343,0.39225408392891886,1.026787664663725
15,0,620,6110.000000000002,4045.543398775078,0.13757670900528043,4.086161798028683,0.3722169360301034,0.6621183958715346
15,2,700,6910.000000000002,4045.543398775078,0.156272299129442,4.382891538265045,0.4009973866022741,0.5854621416461762
15,3,280,2710.0000000000146,4045.543398775078,0.15612958470101326,2.23248836306627,0.5203337329349143,1.4928204423524194
16,5,210,2010.0000000221403,4145.500214075145,0.15812758669901528,1.7951871867571536,0.5854614003304895,2.062437917427603
16,4,700,6910.000000000002,4145.500214075145,0.1584130155558727,4.255709619618709,0.4044471159289298,0.5999276720803391
16,1,620,6110.000000000002,4145.500214075145,0.1374339945768517,3.980551224980578,0.3711702149837111,0.6784779401104981
16,3,385,3760.0000000000014,4145.500214075145,0.15612958470101326,2.8797060946962776,0.4957040498197996,1.1025266526795594
16,0,310,3010.0000000000014,4145.500214075145,0.13757670900528043,2.6055012426345487,0.4936812662698691,1.3772425960382535
16,2,315,3060.0000000000014,4145.500214075145,0.156272299129442,2.6567242638367636,0.5624501012479097,1.3547386320507004
16,6,440,4310.000000000002,4145.500214075145,0.09604681033252462,0.6254906783688335,0.05778344895895765,0.9618329963051376
17,3,315,3060.0000000000014,4634.071648240524,0.15612958470101326,2.5578040843829046,0.6047749563124426,1.5144024994250072
17,4,140,1310.0000353340838,4634.071648240524,0.1584130155558727,1.4359649710344426,0.8046854413333169,3.5374591780516376
17,1,527,5180.000000000002,4634.071648240524,0.1374339945768517,3.4450706345754734,0.423570089595427,0.8946084263012591
