round,client_id,update_norm,n_samples,local_epochs,tau
1,3,2.558782102924761,1094,7,245
1,4,4.121188838236834,1110,20,700
1,0,3.8121999421262514,964,20,620
1,2,3.5849268761229327,1095,15,525
1,5,3.8662507279103466,1108,18,630
1,1,3.856569089718842,963,20,620
1,6,1.7663003579419294,673,1,22
2,1,4.6133522595260565,963,20,620
2,5,4.461943945396273,1108,12,420
2,3,3.6809914698372217,1094,1,35
2,2,4.969862525750713,1095,20,700
2,0,4.616603862541871,964,20,620
2,6,4.1972191828970816e-05,673,15,330
2,4,3.5044663643653085,1110,6,210
3,3,3.720569923897408,1094,20,700
3,4,3.6457772416133745,1110,15,525
3,5,4.209172050860045,1108,20,700
3,6,0.8145833973779856,673,10,220
3,2,2.8686002306848057,1095,14,490
3,0,2.3382309718389145,964,6,186
3,1,3.9071779730089964,963,20,620
4,5,1.539317932287764,1108,2,70
4,6,0.5141445287799309,673,10,220
4,3,3.658987639012971,1094,20,700
4,4,2.6960446612323326,1110,8,280
4,0,3.079148767779273,964,16,496
4,1,3.5869384758660035,963,20,620
4,2,3.4842013386521713,1095,20,700
5,4,3.9343983164739442,1110,20,700
5,1,3.5324507873773414,963,16,496
5,0,3.510485142392807,964,17,527
5,6,0.5672900523882775,673,9,198
5,3,3.8171280091966473,1094,20,700
5,2,3.7377365410453547,1095,20,700
5,5,1.061616039494062,1108,2,70
6,1,3.954799012981416,963,20,620
6,5,1.4209741704075933,1108,4,140
6,3,1.9492521273237322,1094,4,140
6,0,1.5482264025377612,964,3,93
6,4,3.4339826164354137,1110,18,630
6,6,0.544833137758052,673,20,440
6,2,3.7810823704986345,1095,20,700
7,0,3.3210529304508603,964,20,620
7,1,3.156072366293329,963,17,527
7,4,2.810714334051703,1110,13,455
7,3,3.069242902249906,1094,15,525
7,6,0.5194535310759791,673,20,440
7,5,1.4770236571405202,1108,4,140
7,2,3.763449404649949,1095,20,700
8,3,3.7409122455520483,1094,20,700
8,5,3.7300845400822222,1108,19,665
8,1,3.277468741148805,963,15,465
8,4,3.3789667920375117,1110,17,595
8,2,3.757563718815304,1095,20,700
8,0,2.204643646473279,964,7,217
8,6,0.48565235572062815,673,20,440
9,4,3.3015302330141,1110,17,595
9,6,0.8366409815111467,673,3,66
9,1,3.545720832958519,963,20,620
9,5,3.8109452694693218,1108,20,700
9,0,3.0577735435541524,964,17,527
9,3,4.120058664815272,1094,20,700
9,2,2.9751152712759885,1095,14,490
10,5,2.3336709343519657,1108,5,175
10,6,0.22299092986703314,673,20,440
10,0,3.2863912540448625,964,20,620
10,2,3.9468880138775795,1095,20,700
10,3,1.5758140735916553,1094,1,35
10,4,2.9332948225355926,1110,13,455
10,1,2.2695165898371705,963,8,248
11,1,2.0830558469612406,963,6,186
11,4,4.056087262623526,1110,20,700
11,0,2.055823965245933,964,7,217
11,6,0.7138557585221099,673,3,66
11,3,1.9832094051177527,1094,8,280
11,5,4.10489228402774,1108,20,700
11,2,4.064689009594116,1095,20,700
12,6,0.48615700380649646,673,20,440
12,2,1.195845773234584,1095,3,105
12,4,4.228407080655471,1110,20,700
12,3,3.9525797626941497,1094,20,700
12,0,2.4663728529473308,964,12,372
12,5,3.817680760371203,1108,17,595
12,1,3.506744469249838,963,19,589
13,5,4.1976968563866475,1108,20,700
13,3,3.979333426964609,1094,19,665
13,1,3.7298385214953047,963,20,620
13,4,4.092626184241199,1110,20,700
13,0,3.0272509747664444,964,16,496
13,6,0.5077388623387175,673,8,176
13,2,1.2785288217348258,1095,4,140
14,4,1.7982771739251406,1110,3,105
14,3,3.1662407294134898,1094,15,525
14,1,3.8697020630905357,963,20,620
14,5,4.0617622285779555,1108,18,630
14,2,4.185156640982581,1095,20,700
14,0,3.4793906112633097,964,20,620
14,6,0.4216069687532388,673,2,44
15,5,3.099134055864715,1108,13,455
15,4,3.943449748517445,1110,20,700
15,3,2.7869827989803504,1094,11,385
15,2,4.336746427900097,1095,20,700
